,Trial,CurrentWaypoint,TrialAttempt,Time,LogFreq,FPS,GoalX,GoalY,PosX,PosY,RotX,RotY,RotZ,Event
0,0,1,1,0.01388889,72.0,72.0,-3.391036,-3.061467,4.170943811151253,0.00044506235497508587,356.334,335.675,0.1627124,StopSignalDeactivated; TrialStarted
1,0,1,1,0.02777778,72.0,72.0,-3.391036,-3.061467,4.171232650919692,0.0003604483097288285,356.3408,335.7373,0.1354636,
2,0,1,1,0.04166667,72.0,72.0,-3.391036,-3.061467,4.171514447604049,0.0002743883225536458,356.3459,335.8013,0.1151181,
3,0,1,1,0.05555556,72.0,72.0,-3.391036,-3.061467,4.171788978383503,0.0001868559280089265,356.3559,335.86,0.08427983,
4,0,1,1,0.06944445,72.0,72.0,-3.391036,-3.061467,4.172056021898376,9.78272729114581e-05,356.3792,335.899,0.06157605,
5,0,1,1,0.08333334,72.0,72.0,-3.391036,-3.061467,4.1723153584719945,7.2813019237796e-06,356.4041,335.9428,0.03273014,
6,0,1,1,0.09722222,72.0,72.0,-3.391036,-3.061467,4.172566770340256,-8.480005843258843e-05,356.4415,335.9663,0.02187327,
7,0,1,1,0.1111111,72.0,72.0,-3.391036,-3.061467,4.172810041888771,-0.000178431717825114,356.4603,335.9713,0.003226215,
8,0,1,1,0.125,72.0,72.0,-3.391036,-3.061467,4.173044959897448,-0.0002736252427111367,356.4899,335.9709,0.002531866,
9,0,1,1,0.1388889,72.0,72.0,-3.391036,-3.061467,4.173271313792384,-0.000370388679988063,356.5041,335.95,-0.003315877,
10,0,1,1,0.1527778,72.0,72.0,-3.391036,-3.061467,4.173488895904889,-0.0004687263841928852,356.5262,335.9316,359.9803,
11,0,1,1,0.1666667,72.0,72.0,-3.391036,-3.061467,4.173697501737475,-0.0005686388487534835,356.5392,335.8983,359.9675,
12,0,1,1,0.1805556,72.0,72.0,-3.391036,-3.061467,4.173896930236611,-0.0006701225417954453,356.5431,335.856,359.9731,
13,0,1,1,0.1944445,72.0,72.0,-3.391036,-3.061467,4.174086984072005,-0.0007731697470083149,356.5514,335.8194,359.9765,
14,0,1,1,0.2083334,72.0,72.0,-3.391036,-3.061467,4.174267469922181,-0.0008777684100742866,356.5635,335.7689,359.9764,
15,0,1,1,0.2222223,72.0,72.0,-3.391036,-3.061467,4.174438198766049,-0.0009839019911602835,356.5836,335.716,359.9833,
16,0,1,1,0.2361112,72.0,72.0,-3.391036,-3.061467,4.174598986180164,-0.001091549323971155,356.6136,335.6667,0.001250507,
17,0,1,1,0.2500001,72.0,72.0,-3.391036,-3.061467,4.174749652641288,-0.0012006844818579817,356.634,335.6253,0.00514753,
18,0,1,1,0.263889,72.0,72.0,-3.391036,-3.061467,4.174890023833876,-0.0013112766514722686,356.6651,335.578,0.01166907,
19,0,1,1,0.2777779,72.0,72.0,-3.391036,-3.061467,4.175019930962007,-0.001423290014454945,356.6796,335.5263,0.009900331,
20,0,1,1,0.2916667,72.0,72.0,-3.391036,-3.061467,4.1751392110652885,-0.00153668363764844,356.6918,335.4885,0.008184411,
21,0,1,1,0.3055556,72.0,72.0,-3.391036,-3.061467,4.1752477073381575,-0.0016514113723198494,356.6948,335.4438,0.003217996,
22,0,1,1,0.3194445,72.0,72.0,-3.391036,-3.061467,4.175345269451978,-0.0017674217628824674,356.6891,335.4102,-0.005488734,
23,0,1,1,0.3333334,72.0,72.0,-3.391036,-3.061467,4.175431753879277,-0.0018846579656012245,356.6808,335.384,359.9913,
24,0,1,1,0.3472223,72.0,72.0,-3.391036,-3.061467,4.175507024219386,-0.0020030576777647336,356.6579,335.3569,359.9863,
25,0,1,1,0.3611112,72.0,72.0,-3.391036,-3.061467,4.175570951524718,-0.002122553077802788,356.6448,335.334,359.985,
26,0,1,1,0.3750001,72.0,72.0,-3.391036,-3.061467,4.1756234146268385,-0.0022430707768235423,356.6419,335.314,359.981,
27,0,1,1,0.388889,72.0,72.0,-3.391036,-3.061467,4.175664300461442,-0.002364531782039326,356.6408,335.2924,359.9768,
28,0,1,1,0.4027779,72.0,72.0,-3.391036,-3.061467,4.175693504391286,-0.002486851472544158,356.6458,335.2738,359.9713,
29,0,1,1,0.4166668,72.0,72.0,-3.391036,-3.061467,4.17571093052609,-0.0026099395878993177,356.6578,335.2455,359.9648,
30,0,1,1,0.4305557,72.0,72.0,-3.391036,-3.061467,4.1757164920383545,-0.0027337002299755437,356.6791,335.2253,359.9494,
31,0,1,1,0.4444446,72.0,72.0,-3.391036,-3.061467,4.175710111474008,-0.00285803187849105,356.706,335.1962,359.905,
