,Trial,CurrentWaypoint,TrialAttempt,Time,LogFreq,FPS,GoalX,GoalY,PosX,PosY,RotX,RotY,RotZ,Event
92,0,1,1,1.291666,72.0,72.0,3.391037,-3.061467,-4.000640181403746,-0.07920734422822148,9.121251,116.2011,357.2743,
93,0,1,1,1.305555,72.0,72.0,3.391037,-3.061467,-4.000506045624389,-0.07965910078460096,9.093234,116.1804,357.2911,
94,0,1,1,1.319444,72.0,72.0,3.391037,-3.061467,-4.000364500745408,-0.08008654247424042,9.075529,116.1574,357.3201,
95,0,1,1,1.333332,72.0,72.0,3.391037,-3.061467,-4.00021559876986,-0.08048960777298333,9.04212,116.1408,357.3587,
96,0,1,1,1.347221,72.0,72.0,3.391037,-3.061467,-4.000059424096193,-0.08086823403482454,9.013004,116.1274,357.3855,
97,0,1,1,1.36111,72.0,72.0,3.391037,-3.061467,-3.9998960943714947,-0.08122235493943704,8.994219,116.1153,357.4106,
98,0,1,1,1.374999,72.0,72.0,3.391037,-3.061467,-3.9997257612840817,-0.08155189799013873,8.969387,116.1063,357.4448,
99,0,1,1,1.388888,72.0,72.0,3.391037,-3.061467,-3.9995486112917256,-0.08185678207550462,8.960088,116.0978,357.49,
100,0,1,1,1.402777,72.0,72.0,3.391037,-3.061467,-3.9993648662818604,-0.08213691510758782,8.95048,116.0757,357.5443,
101,0,1,1,1.416665,72.0,72.0,3.391037,-3.061467,-3.9991747841601555,-0.08239219174942466,8.939583,116.0602,357.6013,
102,0,1,1,1.430554,72.0,72.0,3.391037,-3.061467,-3.9989786593639045,-0.08262249124416707,8.940969,116.0395,357.6441,
103,0,1,1,1.444443,72.0,72.0,3.391037,-3.061467,-3.9987768232967578,-0.08282767535781153,8.920326,116.0135,357.6873,
104,0,1,1,1.458332,72.0,72.0,3.391037,-3.061467,-3.998569644681401,-0.08300758644708058,8.904697,115.9878,357.7185,
105,0,1,1,1.472221,72.0,72.0,3.391037,-3.061467,-3.998357529826886,-0.08316204566355942,8.885554,115.959,357.735,
106,0,1,1,1.48611,72.0,72.0,3.391037,-3.061467,-3.9981409228074196,-0.08329085130470064,8.869801,115.9312,357.7511,
107,0,1,1,1.499998,72.0,72.0,3.391037,-3.061467,-3.997920305549528,-0.0833937773217838,8.839194,115.9089,357.7572,
108,0,1,1,1.513887,72.0,72.0,3.391037,-3.061467,-3.9976961978246273,-0.08347057199435841,8.811251,115.8963,357.7601,
109,0,1,1,1.527776,72.0,72.0,3.391037,-3.061467,-3.997469157144188,-0.0835209567801093,8.800508,115.8768,357.7579,
110,0,1,1,1.541665,72.0,72.0,3.391037,-3.061467,-3.9972397785548197,-0.08354462534846643,8.784451,115.8693,357.7747,
111,0,1,1,1.555554,72.0,72.0,3.391037,-3.061467,-3.997008694330766,-0.0835412428056378,8.763536,115.8609,357.7676,
112,0,1,1,1.569443,72.0,72.0,3.391037,-3.061467,-3.9967765735614758,-0.0835104451180769,8.743638,115.8613,357.7785,
113,0,1,1,1.583331,72.0,72.0,3.391037,-3.061467,-3.996544121632105,-0.08345183874070684,8.71948,115.8633,357.7842,
114,0,1,1,1.59722,72.0,72.0,3.391037,-3.061467,-3.9963120795949765,-0.08336500045551368,8.693271,115.8515,357.7893,
115,0,1,1,1.611109,72.0,72.0,3.391037,-3.061467,-3.996081223430242,-0.08324947742539386,8.672358,115.8426,357.7858,
116,0,1,1,1.624998,72.0,72.0,3.391037,-3.061467,-3.9958523631941922,-0.08310478746739662,8.655567,115.8339,357.7988,
117,0,1,1,1.638887,72.0,72.0,3.391037,-3.061467,-3.995626342053894,-0.082930419548743,8.633088,115.827,357.7991,
118,0,1,1,1.652776,72.0,72.0,3.391037,-3.061467,-3.9954040352070854,-0.0827258345082313,8.611699,115.8016,357.7982,
119,0,1,1,1.666664,72.0,72.0,3.391037,-3.061467,-3.9951863486865005,-0.08249046600485445,8.606138,115.7746,357.8088,
120,0,1,1,1.680553,72.0,72.0,3.391037,-3.061467,-3.9949742180480854,-0.08222372169465998,8.61994,115.7202,357.8275,
121,0,1,1,1.694442,72.0,72.0,3.391037,-3.061467,-3.99476860694283,-0.08192498463607902,8.640827,115.6536,357.8577,
122,0,1,1,1.708331,72.0,72.0,3.391037,-3.061467,-3.9945705055722387,-0.08159361492313698,8.662038,115.58,357.882,
123,0,1,1,1.72222,72.0,72.0,3.391037,-3.061467,-3.99438092902775,-0.08122895154513708,8.678714,115.5002,357.9038,
124,0,1,1,1.736109,72.0,72.0,3.391037,-3.061467,-3.9942009155147065,-0.08083031447057794,8.675408,115.4092,357.9121,
125,0,1,1,1.749997,72.0,72.0,3.391037,-3.061467,-3.99403152446179,-0.08039700695223,8.656587,115.3133,357.9322,
126,0,1,1,1.763886,72.0,72.0,3.391037,-3.061467,-3.9938738345171414,-0.07992831804945268,8.650449,115.1985,357.9479,
127,0,1,1,1.777775,72.0,72.0,3.391037,-3.061467,-3.9937289414327113,-0.07942352536298695,8.611424,115.0934,357.9688,
128,0,1,1,1.791664,72.0,72.0,3.391037,-3.061467,-3.99359795583871,-0.07888189797660748,8.555144,114.966,357.973,
129,0,1,1,1.805553,72.0,72.0,3.391037,-3.061467,-3.993482000910366,-0.07830269959916579,8.539287,114.8419,357.9822,
130,0,1,1,1.819442,72.0,72.0,3.391037,-3.061467,-3.9933822099295453,-0.07768519189970237,8.524948,114.7264,358.0019,
131,0,1,1,1.833331,72.0,72.0,3.391037,-3.061467,-3.993299723744124,-0.07702863802745236,8.516308,114.5994,358.0035,
132,0,1,1,1.847219,72.0,72.0,3.391037,-3.061467,-3.9932356881283764,-0.07633230630771881,8.488869,114.4873,358.0117,
133,0,1,1,1.861108,72.0,72.0,3.391037,-3.061467,-3.9931912510479792,-0.07559547410374118,8.467047,114.3771,358.0262,
134,0,1,1,1.874997,72.0,72.0,3.391037,-3.061467,-3.9931675598336156,-0.07481743183384704,8.440089,114.2765,358.0423,
135,0,1,1,1.888886,72.0,72.0,3.391037,-3.061467,-3.993165758267519,-0.07399748713234527,8.420873,114.1882,358.0684,
136,0,1,1,1.902775,72.0,72.0,3.391037,-3.061467,-3.9931869835876848,-0.0731349691418014,8.414643,114.0991,358.0831,
137,0,1,1,1.916664,72.0,72.0,3.391037,-3.061467,-3.9932323634148474,-0.0722292329235342,8.403071,114.0131,358.1058,
138,0,1,1,1.930552,72.0,72.0,3.391037,-3.061467,-3.99330301260771,-0.0712796639723904,8.383165,113.9496,358.1259,
139,0,1,1,1.944441,72.0,72.0,3.391037,-3.061467,-3.9934000300523147,-0.07028568282109345,8.376121,113.8918,358.1412,
140,0,1,1,1.95833,72.0,72.0,3.391037,-3.061467,-3.993524495391827,-0.0692467497187272,8.350029,113.8407,358.1558,
141,0,1,1,1.972219,72.0,72.0,3.391037,-3.061467,-3.9936774657034095,-0.06816236936720858,8.331078,113.8036,358.1696,
142,0,1,1,1.986108,72.0,72.0,3.391037,-3.061467,-3.99385997212926,-0.06703209569892842,8.307957,113.7577,358.1855,
143,0,1,1,1.999997,72.0,72.0,3.391037,-3.061467,-3.9940730164692937,-0.06585553667810082,8.279005,113.7371,358.2028,
144,0,1,1,2.013885,72.0,72.0,3.391037,-3.061467,-3.9943175677433493,-0.0646323591077627,8.250802,113.7094,358.2151,
145,0,1,1,2.027774,72.0,72.0,3.391037,-3.061467,-3.994594558731197,-0.06336229342381028,8.227502,113.7011,358.2184,
146,0,1,1,2.041663,72.0,72.0,3.391037,-3.061467,-3.99490488249903,-0.06204513845695315,8.191165,113.6905,358.2259,
147,0,1,1,2.055552,72.0,72.0,3.391037,-3.061467,-3.9952493889215126,-0.06068076614301261,8.159678,113.6888,358.2334,
148,0,1,1,2.069441,72.0,72.0,3.391037,-3.061467,-3.9956288812088547,-0.05926912616159221,8.14175,113.6853,358.2426,
149,0,1,1,2.08333,72.0,72.0,3.391037,-3.061467,-3.996044112448749,-0.057810250482809265,8.1246,113.6776,358.2501,
150,0,1,1,2.097219,72.0,72.0,3.391037,-3.061467,-3.9964957821733855,-0.056304257801499245,8.108181,113.6805,358.2609,
151,0,1,1,2.111107,72.0,72.0,3.391037,-3.061467,-3.9969845329621094,-0.054751357838094074,8.101786,113.6762,358.2687,
152,0,1,1,2.124996,72.0,72.0,3.391037,-3.061467,-3.997510947090608,-0.05315185548523414,8.089706,113.673,358.2799,
153,0,1,1,2.138885,72.0,72.0,3.391037,-3.061467,-3.9980755432378334,-0.05150615477910468,8.077462,113.6673,358.282,
154,0,1,1,2.152774,72.0,72.0,3.391037,-3.061467,-3.9986787732621494,-0.049814762674492745,8.073719,113.6658,358.2902,
155,0,1,1,2.166663,72.0,72.0,3.391037,-3.061467,-3.9993210190584496,-0.04807829260264462,8.079896,113.6563,358.3074,
156,0,1,1,2.180552,72.0,72.0,3.391037,-3.061467,-4.000002589508236,-0.0462974677911674,8.088734,113.6417,358.3533,
157,0,1,1,2.19444,72.0,72.0,3.391037,-3.061467,-4.000723717534851,-0.04447312432546478,8.094695,113.6315,358.377,
158,0,1,1,2.208329,72.0,72.0,3.391037,-3.061467,-4.00148455727622,-0.042606213931529004,8.105542,113.6252,358.3941,
159,0,1,1,2.222218,72.0,72.0,3.391037,-3.061467,-4.002285181387626,-0.04069780646032927,8.095427,113.6217,358.4086,
160,0,1,1,2.236107,72.0,72.0,3.391037,-3.061467,-4.003125578487101,-0.03874909205454695,8.087626,113.629,358.421,
161,0,1,1,2.249996,72.0,72.0,3.391037,-3.061467,-4.0040056507561195,-0.036761382979009834,8.077567,113.6228,358.4547,
162,0,1,1,2.263885,72.0,72.0,3.391037,-3.061467,-4.004925211708272,-0.034736115096874895,8.070391,113.6236,358.4806,
163,0,1,1,2.277773,72.0,72.0,3.391037,-3.061467,-4.00588398413857,-0.03267484897440233,8.062751,113.6274,358.5123,
164,0,1,1,2.291662,72.0,72.0,3.391037,-3.061467,-4.006881598265974,-0.0305792705980558,8.051748,113.6292,358.548,
165,0,1,1,2.305551,72.0,72.0,3.391037,-3.061467,-4.007917590081615,-0.028451191688656452,8.036948,113.6302,358.575,
166,0,1,1,2.31944,72.0,72.0,3.391037,-3.061467,-4.008991399914984,-0.02629254959841414,8.027512,113.6313,358.5994,
167,0,1,1,2.333329,72.0,72.0,3.391037,-3.061467,-4.010102371230167,-0.02410540677786031,8.024252,113.634,358.6237,
168,0,1,1,2.347218,72.0,72.0,3.391037,-3.061467,-4.011249749663915,-0.021891949801015477,8.007825,113.6483,358.6511,
169,0,1,1,2.361106,72.0,72.0,3.391037,-3.061467,-4.012432682316996,-0.019654487938543266,7.973378,113.6441,358.6777,
170,0,1,1,2.374995,72.0,72.0,3.391037,-3.061467,-4.013650217309899,-0.01739545127017445,7.946975,113.6326,358.7117,
171,0,1,1,2.388884,72.0,72.0,3.391037,-3.061467,-4.014901303613493,-0.01511738832933009,7.915124,113.6067,358.757,
172,0,1,1,2.402773,72.0,72.0,3.391037,-3.061467,-4.016184791164734,-0.012822963274633467,7.881334,113.5633,358.8062,
173,0,1,1,2.416662,72.0,72.0,3.391037,-3.061467,-4.017499431276944,-0.010514952584877207,7.820485,113.412,358.9087,
174,0,1,1,2.430551,72.0,72.0,3.391037,-3.061467,-4.018843877353508,-0.008196241276004643,7.733206,113.0648,359.0544,
175,0,1,1,2.444439,72.0,72.0,3.391037,-3.061467,-4.020216685913152,-0.005869818640772144,7.598053,112.4591,359.1659,
176,0,1,1,2.458328,72.0,72.0,3.391037,-3.061467,-4.021616317934149,-0.0035387735139766124,7.421773,111.5618,359.2971,
177,0,1,1,2.472217,72.0,72.0,3.391037,-3.061467,-4.0230411405239295,-0.0012062890684512127,7.223786,110.2495,359.4079,
178,0,1,1,2.486106,72.0,72.0,3.391037,-3.061467,-4.02448942891961,0.0011243628505602536,6.947232,108.4871,359.464,
179,0,1,1,2.499995,72.0,72.0,3.391037,-3.061467,-4.025959368823917,0.0034498278425614416,6.687877,106.2074,359.4261,
180,0,1,1,2.513884,72.0,72.0,3.391037,-3.061467,-4.0274490590798155,0.0057666755078785445,6.41047,103.5505,359.3167,
181,0,1,1,2.527772,72.0,72.0,3.391037,-3.061467,-4.028956514685915,0.008071406427491943,6.137382,100.5663,359.2138,
182,0,1,1,2.541661,72.0,72.0,3.391037,-3.061467,-4.030479670153345,0.010360459548936293,5.832563,97.27596,359.1186,
183,0,1,1,2.55555,72.0,72.0,3.391037,-3.061467,-4.0320163832033336,0.012630219958109166,5.548882,93.69414,359.057,
184,0,1,1,2.569439,72.0,72.0,3.391037,-3.061467,-4.033564438803139,0.014877027014449172,5.211424,89.87593,359.0184,
185,0,1,1,2.583328,72.0,72.0,3.391037,-3.061467,-4.035121553536281,0.017097182824687945,4.839678,85.85416,359.0495,
186,0,1,1,2.597217,72.0,72.0,3.391037,-3.061467,-4.036685380301262,0.01928696102826973,4.46127,81.66639,359.1265,
187,0,1,1,2.611105,72.0,72.0,3.391037,-3.061467,-4.038253513331094,0.021442615865587374,4.086037,77.38083,359.2398,
188,0,1,1,2.624994,72.0,72.0,3.391037,-3.061467,-4.039823493524036,0.02356039149842364,3.742769,72.98415,359.3978,
189,0,1,1,2.638883,72.0,72.0,3.391037,-3.061467,-4.041392814073946,0.02563653155042952,3.427906,68.59991,359.6057,
190,0,1,1,2.652772,72.0,72.0,3.391037,-3.061467,-4.0429589263866745,0.027667288834131675,3.175337,64.19088,359.924,
191,0,1,1,2.666661,72.0,72.0,3.391037,-3.061467,-4.044519246266906,0.02964893522984851,2.976499,59.76208,0.2931998,
192,0,1,1,2.68055,72.0,72.0,3.391037,-3.061467,-4.046071160357872,0.03157777168101585,2.804728,55.38927,0.6930109,
193,0,1,1,2.694438,72.0,72.0,3.391037,-3.061467,-4.047612032814416,0.03345013826978041,2.700127,51.06048,1.054778,
194,0,1,1,2.708327,72.0,72.0,3.391037,-3.061467,-4.049139212187994,0.03526242433631158,2.711235,46.81583,1.415774,
195,0,1,1,2.722216,72.0,72.0,3.391037,-3.061467,-4.050650038500427,0.037011078605105295,2.779118,42.65926,1.737899,
196,0,1,1,2.736105,72.0,72.0,3.391037,-3.061467,-4.052141850481525,0.03869261928159879,2.884176,38.62379,2.015512,
197,0,1,1,2.749994,72.0,72.0,3.391037,-3.061467,-4.053611992944149,0.04030364408267143,3.022133,34.71299,2.254671,
198,0,1,1,2.763883,72.0,72.0,3.391037,-3.061467,-4.055057824268886,0.04184084016505914,3.252038,30.9911,2.396287,
199,0,1,1,2.777771,72.0,72.0,3.391037,-3.061467,-4.05647672396927,0.043300993916343275,3.502776,27.42743,2.504902,
200,0,1,1,2.79166,72.0,72.0,3.391037,-3.061467,-4.057866100307449,0.04468100057397132,3.773802,24.05892,2.577518,
201,0,1,1,2.805549,72.0,72.0,3.391037,-3.061467,-4.059223397929287,0.04597787363870767,4.068767,20.87559,2.6276,
202,0,1,1,2.819438,72.0,72.0,3.391037,-3.061467,-4.0605461054872665,0.04718875404997937,4.316128,17.86647,2.616432,
203,0,1,1,2.833327,72.0,72.0,3.391037,-3.061467,-4.061831763219039,0.048310919091753474,4.531309,15.09634,2.570159,
