,Trial,CurrentWaypoint,TrialAttempt,Time,LogFreq,FPS,GoalX,GoalY,PosX,PosY,RotX,RotY,RotZ,Event
0,0,1,1,0.01388889,72.0,72.0,4.0,-4.0,3.912399835862792,-0.07576445137000695,7.343304,224.6465,2.028686,StopSignalDeactivated; TrialStarted
1,0,1,1,0.02777778,72.0,72.0,4.0,-4.0,3.9127426677890678,-0.07586340580947125,7.344406,224.6385,2.03071,
2,0,1,1,0.04166667,72.0,72.0,4.0,-4.0,3.913101578241692,-0.0759713141715835,7.347533,224.6265,2.02226,
3,0,1,1,0.05555556,72.0,72.0,4.0,-4.0,3.9134766366003753,-0.07608815486893102,7.363846,224.6161,2.012445,
4,0,1,1,0.06944445,72.0,72.0,4.0,-4.0,3.9138678856828677,-0.07621388796171263,7.379785,224.6114,2.01195,
5,0,1,1,0.08333334,72.0,72.0,4.0,-4.0,3.9142753411006765,-0.07634845481607502,7.4085,224.614,2.013952,
6,0,1,1,0.09722222,72.0,72.0,4.0,-4.0,3.9146989906759346,-0.07649177780367523,7.423694,224.6054,2.020373,
7,0,1,1,0.1111111,72.0,72.0,4.0,-4.0,3.9151387939229645,-0.07664376004476052,7.435014,224.5981,2.021532,
8,0,1,1,0.125,72.0,72.0,4.0,-4.0,3.9155946815979696,-0.07680428519699249,7.447103,224.5927,2.026236,
9,0,1,1,0.1388889,72.0,72.0,4.0,-4.0,3.91606655532014,-0.07697321729216565,7.465914,224.5821,2.026138,
10,0,1,1,0.1527778,72.0,72.0,4.0,-4.0,3.916554287267318,-0.0771504006228798,7.481363,224.5812,2.031925,
11,0,1,1,0.1666667,72.0,72.0,4.0,-4.0,3.917057719949208,-0.07733565968112319,7.490692,224.5737,2.031277,
12,0,1,1,0.1805556,72.0,72.0,4.0,-4.0,3.9175766660609153,-0.07752879915060915,7.503418,224.5661,2.031621,
13,0,1,1,0.1944445,72.0,72.0,4.0,-4.0,3.9181109084194157,-0.07772960395458468,7.511012,224.5542,2.029754,
14,0,1,1,0.2083334,72.0,72.0,4.0,-4.0,3.9186601999853212,-0.07793783936069335,7.519903,224.5395,2.024193,
15,0,1,1,0.2222223,72.0,72.0,4.0,-4.0,3.9192242639720862,-0.07815325114432436,7.528011,224.5186,2.01514,
16,0,1,1,0.2361112,72.0,72.0,4.0,-4.0,3.919802794044533,-0.07837556581171295,7.540415,224.5075,2.021901,
17,0,1,1,0.2500001,72.0,72.0,4.0,-4.0,3.9203954546082964,-0.07860449088387106,7.539335,224.4865,2.014617,
18,0,1,1,0.263889,72.0,72.0,4.0,-4.0,3.9210018811914993,-0.07883971524222247,7.540098,224.4574,2.011451,
19,0,1,1,0.2777779,72.0,72.0,4.0,-4.0,3.9216216809196554,-0.07908090953659072,7.535516,224.4282,2.007157,
20,0,1,1,0.2916667,72.0,72.0,4.0,-4.0,3.922254433084461,-0.0793277266559411,7.524958,224.381,2.01317,
21,0,1,1,0.3055556,72.0,72.0,4.0,-4.0,3.9228996898067767,-0.0795798022620097,7.491374,224.315,2.017369,
