,Trial,CurrentWaypoint,TrialAttempt,Time,LogFreq,FPS,GoalX,GoalY,PosX,PosY,RotX,RotY,RotZ,Event
0,0,1,1,0.01388889,72.0,72.0,-1.75e-07,4.0,0.006282357318159928,-0.07116809191389577,1.36757,221.9927,359.1613,StopSignalDeactivated; TrialStarted
1,0,1,1,0.02777778,72.0,72.0,-1.75e-07,4.0,0.006242089328194493,-0.07119128325884544,1.375201,222.041,359.1775,
2,0,1,1,0.04166667,72.0,72.0,-1.75e-07,4.0,0.006197429753068136,-0.07121304502004908,1.384605,222.0891,359.1983,
3,0,1,1,0.05555556,72.0,72.0,-1.75e-07,4.0,0.0061484258996869715,-0.07123331060600861,1.391667,222.1529,359.2082,
4,0,1,1,0.06944445,72.0,72.0,-1.75e-07,4.0,0.006095133314119547,-0.0712520139839653,1.407709,222.2176,359.2243,
5,0,1,1,0.08333334,72.0,72.0,-1.75e-07,4.0,0.006037615757949019,-0.07126908984222936,1.408359,222.285,359.2595,
6,0,1,1,0.09722222,72.0,72.0,-1.75e-07,4.0,0.005975945161842989,-0.0712844737566137,1.412512,222.3596,359.2886,
7,0,1,1,0.1111111,72.0,72.0,-1.75e-07,4.0,0.0059102015559205365,-0.0712981023606551,1.412143,222.4213,359.312,
8,0,1,1,0.125,72.0,72.0,-1.75e-07,4.0,0.005840472976576468,-0.07130991351928045,1.424141,222.4787,359.3405,
9,0,1,1,0.1388889,72.0,72.0,-1.75e-07,4.0,0.0057668553495072074,-0.0713198465055485,1.432444,222.5235,359.3581,
10,0,1,1,0.1527778,72.0,72.0,-1.75e-07,4.0,0.005689452348770459,-0.07132784218006988,1.44575,222.5797,359.3607,
11,0,1,1,0.1666667,72.0,72.0,-1.75e-07,4.0,0.005608375231801701,-0.0713338431726797,1.465144,222.6313,359.3638,
12,0,1,1,0.1805556,72.0,72.0,-1.75e-07,4.0,0.005523742650404429,-0.07133779406590779,1.460986,222.6672,359.3461,
13,0,1,1,0.1944445,72.0,72.0,-1.75e-07,4.0,0.00543568043782776,-0.07133964157976252,1.470376,222.7137,359.3408,
14,0,1,1,0.2083334,72.0,72.0,-1.75e-07,4.0,0.005344321372143828,-0.0713393347573145,1.461534,222.7475,359.3477,
15,0,1,1,0.2222223,72.0,72.0,-1.75e-07,4.0,0.005249804916237688,-0.07133682515053787,1.462609,222.7922,359.3597,
16,0,1,1,0.2361112,72.0,72.0,-1.75e-07,4.0,0.005152276934823502,-0.0713320670058388,1.449187,222.8275,359.3488,
17,0,1,1,0.2500001,72.0,72.0,-1.75e-07,4.0,0.005051889389002167,-0.07132501744867338,1.436553,222.8785,359.3469,
18,0,1,1,0.263889,72.0,72.0,-1.75e-07,4.0,0.00494880000897722,-0.07131563666663135,1.419225,222.9237,359.3543,
19,0,1,1,0.2777779,72.0,72.0,-1.75e-07,4.0,0.0048431719456476325,-0.07130388809033741,1.415669,222.969,359.3723,
20,0,1,1,0.2916667,72.0,72.0,-1.75e-07,4.0,0.004735173401897488,-0.07128973857149905,1.418302,223.0077,359.3974,
21,0,1,1,0.3055556,72.0,72.0,-1.75e-07,4.0,0.004624977244502478,-0.0712731585574083,1.412507,223.0313,359.4262,
22,0,1,1,0.3194445,72.0,72.0,-1.75e-07,4.0,0.004512760597670488,-0.07125412226118548,1.412587,223.0478,359.4494,
23,0,1,1,0.3333334,72.0,72.0,-1.75e-07,4.0,0.004398704419327548,-0.07123260782703399,1.406809,223.0588,359.4623,
24,0,1,1,0.3472223,72.0,72.0,-1.75e-07,4.0,0.004282993061351141,-0.0712085974897591,1.406997,223.0597,359.4754,
25,0,1,1,0.3611112,72.0,72.0,-1.75e-07,4.0,0.004165813815040845,-0.07118207772779034,1.406073,223.0677,359.4915,
26,0,1,1,0.3750001,72.0,72.0,-1.75e-07,4.0,0.004047356443202424,-0.07115303940893924,1.399832,223.0588,359.4976,
27,0,1,1,0.388889,72.0,72.0,-1.75e-07,4.0,0.0039278127003060095,-0.07112147792812278,1.386509,223.0434,359.4942,
28,0,1,1,0.4027779,72.0,72.0,-1.75e-07,4.0,0.0038073758422615686,-0.07108739333628558,1.373007,223.0239,359.4779,
29,0,1,1,0.4166668,72.0,72.0,-1.75e-07,4.0,0.0036862401274344214,-0.07105079045976243,1.366115,223.0042,359.458,
30,0,1,1,0.4305557,72.0,72.0,-1.75e-07,4.0,0.003564600310599041,-0.07101167900933242,1.354145,223.0027,359.4252,
31,0,1,1,0.4444446,72.0,72.0,-1.75e-07,4.0,0.0034426511315995612,-0.07097007367823094,1.350556,222.9953,359.3979,
32,0,1,1,0.4583335,72.0,72.0,-1.75e-07,4.0,0.0033205868005489764,-0.07092599422840357,1.342436,223.0033,359.3477,
33,0,1,1,0.4722224,72.0,72.0,-1.75e-07,4.0,0.003198600481454286,-0.07087946556431095,1.350832,222.9933,359.3308,
34,0,1,1,0.4861113,72.0,72.0,-1.75e-07,4.0,0.003076883776200396,-0.0708305177936252,1.370528,222.9835,359.3001,
35,0,1,1,0.5000002,72.0,72.0,-1.75e-07,4.0,0.00295562621086044,-0.07077918627419615,1.389338,222.9773,359.2779,
36,0,1,1,0.5138891,72.0,72.0,-1.75e-07,4.0,0.0028350147263238408,-0.07072551164670791,1.422456,222.9666,359.2734,
37,0,1,1,0.527778,72.0,72.0,-1.75e-07,4.0,0.0027152331752457303,-0.07066953985249191,1.449387,222.9637,359.2549,
38,0,1,1,0.5416669,72.0,72.0,-1.75e-07,4.0,0.002596461827321861,-0.07061132213601017,1.483185,222.9675,359.244,
39,0,1,1,0.5555558,72.0,72.0,-1.75e-07,4.0,0.002478876884880963,-0.07055091503157447,1.515728,222.9591,359.2318,
