,Trial,CurrentWaypoint,TrialAttempt,Time,LogFreq,FPS,GoalX,GoalY,PosX,PosY,RotX,RotY,RotZ,Event
0,0,1,1,0.01388889,72.0,72.0,0.0,0.0,-4.107645010407093,0.16100064015347437,7.15556,313.3447,358.4013,StopSignalDeactivated; TrialStarted
1,0,1,1,0.02777778,72.0,72.0,0.0,0.0,-4.107725313513519,0.16085975838566988,7.174224,313.3492,358.3902,
2,0,1,1,0.04166667,72.0,72.0,0.0,0.0,-4.107803370559437,0.16071934150178085,7.189784,313.3556,358.3807,
3,0,1,1,0.05555556,72.0,72.0,0.0,0.0,-4.10787910644353,0.16057946200015413,7.216388,313.3575,358.3851,
4,0,1,1,0.06944445,72.0,72.0,0.0,0.0,-4.107952446423519,0.16044019484268995,7.232421,313.3624,358.3882,
5,0,1,1,0.08333334,72.0,72.0,0.0,0.0,-4.1080233161879125,0.1603016174274169,7.239018,313.3688,358.3965,
6,0,1,1,0.09722222,72.0,72.0,0.0,0.0,-4.108091641929012,0.16016380955145054,7.247408,313.3729,358.4004,
7,0,1,1,0.1111111,72.0,72.0,0.0,0.0,-4.108157350417,0.16002685336411968,7.258068,313.377,358.4118,
8,0,1,1,0.125,72.0,72.0,0.0,0.0,-4.108220369074966,0.1598908333100665,7.26283,313.3734,358.4313,
9,0,1,1,0.1388889,72.0,72.0,0.0,0.0,-4.10828062605472,0.1597558360621512,7.262483,313.3668,358.4449,
10,0,1,1,0.1527778,72.0,72.0,0.0,0.0,-4.108338050313228,0.15962195044401484,7.266064,313.3638,358.4543,
11,0,1,1,0.1666667,72.0,72.0,0.0,0.0,-4.108392571689556,0.15948926734217933,7.283013,313.3617,358.4473,
12,0,1,1,0.1805556,72.0,72.0,0.0,0.0,-4.1084441209821705,0.15935787960758865,7.305439,313.3638,358.4401,
13,0,1,1,0.1944445,72.0,72.0,0.0,0.0,-4.108492630026483,0.15922788194652118,7.329545,313.3581,358.4305,
14,0,1,1,0.2083334,72.0,72.0,0.0,0.0,-4.10853803177254,0.159099370800831,7.359966,313.3677,358.4276,
15,0,1,1,0.2222223,72.0,72.0,0.0,0.0,-4.108580260362775,0.1589724442175038,7.385736,313.3788,358.43,
16,0,1,1,0.2361112,72.0,72.0,0.0,0.0,-4.10861925120974,0.15884720170754332,7.408012,313.4007,358.4261,
17,0,1,1,0.2500001,72.0,72.0,0.0,0.0,-4.108654941073811,0.1587237440942355,7.420279,313.4235,358.4167,
18,0,1,1,0.263889,72.0,72.0,0.0,0.0,-4.10868726814081,0.1586021733508705,7.43975,313.4453,358.4183,
19,0,1,1,0.2777779,72.0,72.0,0.0,0.0,-4.108716172099567,0.15848259242803603,7.467577,313.4709,358.42,
20,0,1,1,0.2916667,72.0,72.0,0.0,0.0,-4.10874159421945,0.15836510507063042,7.478441,313.4839,358.42,
21,0,1,1,0.3055556,72.0,72.0,0.0,0.0,-4.108763477427897,0.15824981562477838,7.498658,313.4883,358.4213,
22,0,1,1,0.3194445,72.0,72.0,0.0,0.0,-4.108781766388022,0.1581368288348674,7.508978,313.4944,358.4222,
23,0,1,1,0.3333334,72.0,72.0,0.0,0.0,-4.108796407576364,0.15802624963095946,7.50376,313.4948,358.4135,
24,0,1,1,0.3472223,72.0,72.0,0.0,0.0,-4.10880734936088,0.15791818290686838,7.492502,313.4902,358.3961,
25,0,1,1,0.3611112,72.0,72.0,0.0,0.0,-4.108814542079288,0.15781273328923,7.473618,313.4844,358.3835,
26,0,1,1,0.3750001,72.0,72.0,0.0,0.0,-4.108817938117864,0.15771000489792777,7.434376,313.4752,358.3785,
27,0,1,1,0.388889,72.0,72.0,0.0,0.0,-4.108817491990842,0.15761010109827026,7.414288,313.4795,358.3673,
28,0,1,1,0.4027779,72.0,72.0,0.0,0.0,-4.108813160420525,0.15751312424535058,7.402701,313.4942,358.3505,
29,0,1,1,0.4166668,72.0,72.0,0.0,0.0,-4.108804902418271,0.1574191754210477,7.395392,313.5053,358.3332,
30,0,1,1,0.4305557,72.0,72.0,0.0,0.0,-4.1087926793664735,0.1573283541641599,7.405765,313.5153,358.3259,
31,0,1,1,0.4444446,72.0,72.0,0.0,0.0,-4.108776455101708,0.15724075819418842,7.409261,313.5413,358.3188,
32,0,1,1,0.4583335,72.0,72.0,0.0,0.0,-4.108756195999175,0.15715648312931604,7.43518,313.5622,358.3083,
33,0,1,1,0.4722224,72.0,72.0,0.0,0.0,-4.108731871058601,0.1570756221991533,7.473819,313.602,358.304,
34,0,1,1,0.4861113,72.0,72.0,0.0,0.0,-4.108703451991742,0.15699826595285002,7.516068,313.6333,358.2945,
35,0,1,1,0.5000002,72.0,72.0,0.0,0.0,-4.1086709133116255,0.15692450196319738,7.56322,313.6701,358.2928,
36,0,1,1,0.5138891,72.0,72.0,0.0,0.0,-4.108634232423686,0.15685441452737267,7.630862,313.703,358.2791,
37,0,1,1,0.527778,72.0,72.0,0.0,0.0,-4.108593389718919,0.15678808436500696,7.702886,313.731,358.257,
38,0,1,1,0.5416669,72.0,72.0,0.0,0.0,-4.108548368669198,0.1567255883142856,7.761556,313.7607,358.2414,
39,0,1,1,0.5555558,72.0,72.0,0.0,0.0,-4.108499155924865,0.1566669990268243,7.829118,313.7741,358.2161,
40,0,1,1,0.5694447,72.0,72.0,0.0,0.0,-4.108445741414721,0.15661238466209895,7.905879,313.7856,358.203,
41,0,1,1,0.5833336,72.0,72.0,0.0,0.0,-4.108388118448519,0.15656180858224686,8.013937,313.8114,358.1817,
42,0,1,1,0.5972224,72.0,72.0,0.0,0.0,-4.108326283822066,0.15651532904810087,8.163508,313.8201,358.1683,
43,0,1,1,0.6111113,72.0,72.0,0.0,0.0,-4.108260237925031,0.15647299891736544,8.346406,313.8289,358.1622,
44,0,1,1,0.6250002,72.0,72.0,0.0,0.0,-4.108189984851553,0.15643486534589357,8.55328,313.8383,358.1392,
45,0,1,1,0.6388891,72.0,72.0,0.0,0.0,-4.1081155325137315,0.1564009694930749,8.806653,313.8441,358.1194,
46,0,1,1,0.652778,72.0,72.0,0.0,0.0,-4.108036892758103,0.15637134623239504,9.111706,313.8629,358.0933,
47,0,1,1,0.6666669,72.0,72.0,0.0,0.0,-4.107954081485154,0.15634602386827337,9.373354,313.874,358.0605,
48,0,1,1,0.6805558,72.0,72.0,0.0,0.0,-4.107867118771962,0.15632502386032565,9.511297,313.8801,358.0352,
49,0,1,1,0.6944447,72.0,72.0,0.0,0.0,-4.107776028998005,0.15630836055623068,9.443371,313.8839,358.0108,
50,0,1,1,0.7083336,72.0,72.0,0.0,0.0,-4.107680840974176,0.1562960409344016,9.161477,313.8914,357.9894,
51,0,1,1,0.7222225,72.0,72.0,0.0,0.0,-4.107581588074992,0.1562880643576768,8.677274,313.8966,357.9486,
52,0,1,1,0.7361114,72.0,72.0,0.0,0.0,-4.107478308373983,0.15628442233925072,8.214057,313.9137,357.9147,
53,0,1,1,0.7500003,72.0,72.0,0.0,0.0,-4.1073710447821625,0.156285098322065,7.716604,313.9247,357.8549,
54,0,1,1,0.7638892,72.0,72.0,0.0,0.0,-4.107259845189477,0.15629006747287624,7.239712,313.9634,357.8593,
55,0,1,1,0.7777781,72.0,72.0,0.0,0.0,-4.107144762609055,0.15629929649220872,6.77693,314.0029,357.8517,
56,0,1,1,0.791667,72.0,72.0,0.0,0.0,-4.1070258553240535,0.1563127434413906,6.37727,314.0525,357.8427,
57,0,1,1,0.8055559,72.0,72.0,0.0,0.0,-4.106903187036806,0.15633035758785666,6.037088,314.1006,357.8562,
58,0,1,1,0.8194448,72.0,72.0,0.0,0.0,-4.106776827019947,0.15635207926987904,5.837586,314.1546,357.8591,
59,0,1,1,0.8333337,72.0,72.0,0.0,0.0,-4.1066468502691,0.1563778397818555,5.714581,314.2189,357.8997,
60,0,1,1,0.8472226,72.0,72.0,0.0,0.0,-4.106513337656618,0.15640756128124172,5.68843,314.2642,357.9157,
61,0,1,1,0.8611115,72.0,72.0,0.0,0.0,-4.106376376085794,0.15644115671815978,5.73956,314.3025,357.94,
62,0,1,1,0.8750004,72.0,72.0,0.0,0.0,-4.106236058644842,0.15647852978864835,5.835083,314.3251,357.9405,
63,0,1,1,0.8888893,72.0,72.0,0.0,0.0,-4.106092484759831,0.1565195749124466,5.950532,314.3536,357.9357,
64,0,1,1,0.9027781,72.0,72.0,0.0,0.0,-4.105945760345639,0.15656417723612065,6.050502,314.3811,357.9383,
65,0,1,1,0.916667,72.0,72.0,0.0,0.0,-4.105795997953865,0.15661221266225234,6.149732,314.385,357.9309,
66,0,1,1,0.9305559,72.0,72.0,0.0,0.0,-4.105643316916509,0.15666354790531703,6.253387,314.3943,357.9205,
67,0,1,1,0.9444448,72.0,72.0,0.0,0.0,-4.1054878434841084,0.15671804057477884,6.3676,314.4021,357.9148,
68,0,1,1,0.9583337,72.0,72.0,0.0,0.0,-4.105329710956896,0.15677553928583554,6.472326,314.404,357.9053,
69,0,1,1,0.9722226,72.0,72.0,0.0,0.0,-4.105169059807427,0.15683588379815164,6.586047,314.4077,357.896,
70,0,1,1,0.9861115,72.0,72.0,0.0,0.0,-4.10500603779303,0.15689890518283062,6.698171,314.4074,357.9019,
