,Trial,CurrentWaypoint,TrialAttempt,Time,LogFreq,FPS,GoalX,GoalY,PosX,PosY,RotX,RotY,RotZ,Event
0,0,1,1,0.01388889,72.0,72.0,-4.0,-6.99e-07,4.135293153146034,0.12196144630534256,350.0121,0.8737361,357.6243,StopSignalDeactivated; TrialStarted
1,0,1,1,0.02777778,72.0,72.0,-4.0,-6.99e-07,4.135253961293433,0.12225931705862012,350.0331,0.8700379,357.619,
2,0,1,1,0.04166667,72.0,72.0,-4.0,-6.99e-07,4.1352140348532105,0.12255130335056615,350.0452,0.8570048,357.6299,
3,0,1,1,0.05555556,72.0,72.0,-4.0,-6.99e-07,4.1351734573083725,0.12283725292669788,350.0579,0.8461642,357.6315,
4,0,1,1,0.06944445,72.0,72.0,-4.0,-6.99e-07,4.135132315712526,0.1231170178174535,350.0814,0.8472841,357.6301,
5,0,1,1,0.08333334,72.0,72.0,-4.0,-6.99e-07,4.135090700574837,0.12339045456104442,350.1051,0.8563202,357.6359,
6,0,1,1,0.09722222,72.0,72.0,-4.0,-6.99e-07,4.13504870573473,0.12365742442476599,350.1133,0.8800555,357.6377,
7,0,1,1,0.1111111,72.0,72.0,-4.0,-6.99e-07,4.135006428226624,0.12391779362396788,350.1331,0.8899302,357.6552,
8,0,1,1,0.125,72.0,72.0,-4.0,-6.99e-07,4.134963968135098,0.12417143353786673,350.1412,0.8984219,357.6721,
9,0,1,1,0.1388889,72.0,72.0,-4.0,-6.99e-07,4.1349214284409035,0.12441822092137345,350.1657,0.9106756,357.6948,
10,0,1,1,0.1527778,72.0,72.0,-4.0,-6.99e-07,4.134878914858331,0.12465803811210163,350.2004,0.9219487,357.7177,
11,0,1,1,0.1666667,72.0,72.0,-4.0,-6.99e-07,4.1348365356644985,0.12489077323172453,350.2434,0.9222243,357.7493,
12,0,1,1,0.1805556,72.0,72.0,-4.0,-6.99e-07,4.134794401521164,0.1251163203808524,350.2838,0.9071186,357.7844,
13,0,1,1,0.1944445,72.0,72.0,-4.0,-6.99e-07,4.134752625289734,0.1253345798266142,350.3317,0.8921691,357.809,
14,0,1,1,0.2083334,72.0,72.0,-4.0,-6.99e-07,4.134711321840167,0.12554545818214552,350.3849,0.8754146,357.8304,
15,0,1,1,0.2222223,72.0,72.0,-4.0,-6.99e-07,4.134670607854492,0.12574886857721304,350.4305,0.8534663,357.8618,
16,0,1,1,0.2361112,72.0,72.0,-4.0,-6.99e-07,4.1346306016256875,0.1259447308192398,350.4833,0.8358266,357.8791,
17,0,1,1,0.2500001,72.0,72.0,-4.0,-6.99e-07,4.134591422852651,0.1261329715440377,350.5364,0.8121716,357.8977,
18,0,1,1,0.263889,72.0,72.0,-4.0,-6.99e-07,4.134553192431974,0.12631352435559892,350.5872,0.8005224,357.9025,
19,0,1,1,0.2777779,72.0,72.0,-4.0,-6.99e-07,4.134516032247233,0.1264863299543478,350.6323,0.7975519,357.8988,
20,0,1,1,0.2916667,72.0,72.0,-4.0,-6.99e-07,4.134480064956468,0.12665133625330774,350.6671,0.7975386,357.9056,
21,0,1,1,0.3055556,72.0,72.0,-4.0,-6.99e-07,4.134445413778477,0.12680849848169715,350.7031,0.7949821,357.9172,
22,0,1,1,0.3194445,72.0,72.0,-4.0,-6.99e-07,4.134412202278518,0.12695777927553104,350.7192,0.7988166,357.9189,
23,0,1,1,0.3333334,72.0,72.0,-4.0,-6.99e-07,4.134380554153941,0.127099148754872,350.7286,0.786495,357.9139,
24,0,1,1,0.3472223,72.0,72.0,-4.0,-6.99e-07,4.134350593020225,0.1272325845874431,350.7397,0.7927535,357.908,
25,0,1,1,0.3611112,72.0,72.0,-4.0,-6.99e-07,4.134322442197826,0.12735807203838417,350.7318,0.7988288,357.8906,
26,0,1,1,0.3750001,72.0,72.0,-4.0,-6.99e-07,4.134296224500165,0.12747560400600141,350.72,0.8089824,357.8724,
27,0,1,1,0.388889,72.0,72.0,-4.0,-6.99e-07,4.134272062023058,0.12758518104342886,350.6943,0.8208345,357.8565,
28,0,1,1,0.4027779,72.0,72.0,-4.0,-6.99e-07,4.134250075935771,0.12768681136618742,350.6768,0.8288458,357.8518,
29,0,1,1,0.4166668,72.0,72.0,-4.0,-6.99e-07,4.134230386273883,0.12778051084569572,350.6516,0.8575191,357.8371,
30,0,1,1,0.4305557,72.0,72.0,-4.0,-6.99e-07,4.134213111734037,0.12786630298885324,350.6264,0.8728449,357.8162,
31,0,1,1,0.4444446,72.0,72.0,-4.0,-6.99e-07,4.134198369470663,0.12794421890387864,350.5963,0.8932574,357.8178,
32,0,1,1,0.4583335,72.0,72.0,-4.0,-6.99e-07,4.134186274894664,0.12801429725264357,350.5599,0.9125065,357.8179,
33,0,1,1,0.4722224,72.0,72.0,-4.0,-6.99e-07,4.134176941474062,0.12807658418979342,350.5594,0.9159192,357.8118,
34,0,1,1,0.4861113,72.0,72.0,-4.0,-6.99e-07,4.134170480536557,0.12813113328899273,350.5434,0.9219967,357.8162,
35,0,1,1,0.5000002,72.0,72.0,-4.0,-6.99e-07,4.134167001073912,0.12817800545667504,350.5287,0.9182765,357.8013,
36,0,1,1,0.5138891,72.0,72.0,-4.0,-6.99e-07,4.1341666095480685,0.12821726883371817,350.5229,0.9233378,357.7776,
37,0,1,1,0.527778,72.0,72.0,-4.0,-6.99e-07,4.134169409698867,0.12824899868550182,350.5157,0.9196786,357.7712,
38,0,1,1,0.5416669,72.0,72.0,-4.0,-6.99e-07,4.134175502353225,0.1282732772808373,350.5101,0.9104386,357.7677,
39,0,1,1,0.5555558,72.0,72.0,-4.0,-6.99e-07,4.134184985235607,0.12829019376028464,350.5181,0.8952114,357.7706,
40,0,1,1,0.5694447,72.0,72.0,-4.0,-6.99e-07,4.134197952779617,0.12829984399439162,350.5364,0.8847499,357.778,
41,0,1,1,0.5833336,72.0,72.0,-4.0,-6.99e-07,4.134214495940542,0.12830233043240152,350.5569,0.8552906,357.7984,
42,0,1,1,0.5972224,72.0,72.0,-4.0,-6.99e-07,4.134234702008671,0.1282977619419855,350.5794,0.8452063,357.8206,
43,0,1,1,0.6111113,72.0,72.0,-4.0,-6.99e-07,4.134258654423235,0.12828625364055948,350.5944,0.8301409,357.8389,
44,0,1,1,0.6250002,72.0,72.0,-4.0,-6.99e-07,4.1342864325868245,0.12826792671874782,350.6062,0.8104003,357.8618,
45,0,1,1,0.6388891,72.0,72.0,-4.0,-6.99e-07,4.134318111680172,0.12824290825655374,350.6227,0.796954,357.8927,
46,0,1,1,0.652778,72.0,72.0,-4.0,-6.99e-07,4.1343537624771995,0.1282113310327911,350.6334,0.7737791,357.9145,
47,0,1,1,0.6666669,72.0,72.0,-4.0,-6.99e-07,4.134393451160285,0.1281733333283219,350.6402,0.7441733,357.924,
48,0,1,1,0.6805558,72.0,72.0,-4.0,-6.99e-07,4.134437239135717,0.12812905872363248,350.6521,0.7327123,357.9284,
49,0,1,1,0.6944447,72.0,72.0,-4.0,-6.99e-07,4.134485182849341,0.12807865589126713,350.6609,0.711624,357.9318,
50,0,1,1,0.7083336,72.0,72.0,-4.0,-6.99e-07,4.134537333602449,0.12802227838362729,350.6758,0.6996223,357.9326,
51,0,1,1,0.7222225,72.0,72.0,-4.0,-6.99e-07,4.1345937373679575,0.12796008441663348,350.6707,0.6930283,357.9305,
52,0,1,1,0.7361114,72.0,72.0,-4.0,-6.99e-07,4.1346544346069845,0.12789223664973745,350.6647,0.7002325,357.9077,
53,0,1,1,0.7500003,72.0,72.0,-4.0,-6.99e-07,4.134719460085939,0.12781890196275927,350.6426,0.7192416,357.888,
54,0,1,1,0.7638892,72.0,72.0,-4.0,-6.99e-07,4.134788842694272,0.12774025123000837,350.6286,0.7314759,357.8766,
55,0,1,1,0.7777781,72.0,72.0,-4.0,-6.99e-07,4.1348626052630735,0.12765645909212725,350.619,0.7389793,357.8759,
56,0,1,1,0.791667,72.0,72.0,-4.0,-6.99e-07,4.134940764384732,0.1275677037260734,350.6019,0.7532306,357.8718,
57,0,1,1,0.8055559,72.0,72.0,-4.0,-6.99e-07,4.135023330233918,0.12747416661363106,350.594,0.7695817,357.8589,
58,0,1,1,0.8194448,72.0,72.0,-4.0,-6.99e-07,4.13511030639019,0.1273760323088183,350.5818,0.7841711,357.847,
59,0,1,1,0.8333337,72.0,72.0,-4.0,-6.99e-07,4.135201689662576,0.12727348820452883,350.5658,0.8049562,357.8207,
60,0,1,1,0.8472226,72.0,72.0,-4.0,-6.99e-07,4.135297469916532,0.12716672429871845,350.5526,0.8347078,357.791,
61,0,1,1,0.8611115,72.0,72.0,-4.0,-6.99e-07,4.135397629903717,0.12705593296041393,350.55,0.8675502,357.7779,
62,0,1,1,0.8750004,72.0,72.0,-4.0,-6.99e-07,4.135502145095126,0.12694130869578701,350.5394,0.8739586,357.7862,
63,0,1,1,0.8888893,72.0,72.0,-4.0,-6.99e-07,4.135610983518131,0.1268230479144989,350.5483,0.8943866,357.765,
64,0,1,1,0.9027781,72.0,72.0,-4.0,-6.99e-07,4.135724105598073,0.12670134869648172,350.5468,0.9095822,357.763,
65,0,1,1,0.916667,72.0,72.0,-4.0,-6.99e-07,4.135841464005104,0.12657641055928462,350.5431,0.9190736,357.7574,
66,0,1,1,0.9305559,72.0,72.0,-4.0,-6.99e-07,4.135963003507028,0.12644843422607174,350.5395,0.9291626,357.7451,
