Trial,Block,Visual,Motor,DynamicClickRate,StartX,StartZ,OrientX,OrientZ,EgocentricAngle_0,Distance_0,WaypointX_0,WaypointZ_0,EgocentricAngle_1,Distance_1,WaypointX_1,WaypointZ_1
25,3,FALSE,TRUE,0,-4,0,5.238795,-3.826834,45,8,3.391036,3.061468,225,8,0.3295674,-4.329568
26,3,FALSE,TRUE,0,0,0,-9.238795,-3.826834,0,4,-3.695518,-1.530734,180,8,3.695518,1.530734
27,3,FALSE,TRUE,0,4,0,-5.238795,-3.826834,0,8,-3.391036,-3.061467,225,4,-1.860302,0.6340506
28,3,FALSE,TRUE,0,-4,0,3.071068,7.071068,315,4,0,0,0,4,4,0
29,3,FALSE,TRUE,0,4,0,-5.238795,-3.826834,0,8,-3.391036,-3.061467,225,8,-0.3295686,4.329569
30,3,FALSE,TRUE,0,4,0,11.07107,7.071068,135,8,-4,-6.99E-07,270,4,-4,3.999999
31,3,FALSE,TRUE,0,4,0,11.07107,7.071068,225,4,4,-4,270,8,-4,-4
32,3,FALSE,TRUE,0,-4,0,3.071068,7.071068,315,8,4,0,90,4,4,4
33,3,FALSE,TRUE,0,4,0,11.07107,7.071068,45,4,4,4,90,8,-4,3.999999
34,3,FALSE,TRUE,0,-4,0,3.071066,-7.071069,45,8,4,0,135,4,1.171573,2.828427
35,3,FALSE,TRUE,0,0,0,7.071068,7.071068,180,4,-2.828427,-2.828427,180,8,2.828427,2.828427
36,3,FALSE,TRUE,0,0,0,-4.37E-07,10,45,4,-2.828427,2.828427,180,8,2.828426,-2.828428
37,3,FALSE,TRUE,0,-4,0,5.238795,3.826835,0,8,3.391036,3.061468,225,8,0.3295674,-4.329568
38,3,FALSE,TRUE,0,-4,0,-4,10,180,4,-4,-4,90,8,4,-4
39,3,FALSE,TRUE,0,4,0,4,10,0,4,4,4,135,4,1.171572,1.171573
40,3,FALSE,TRUE,0,-4,0,-11.07107,7.071068,315,4,-4,4,270,8,4,4
41,3,FALSE,TRUE,0,0,0,-4.37E-07,10,90,4,-4,-3.50E-07,270,4,-4,4
42,3,FALSE,TRUE,0,4,0,-3.071068,7.071068,45,8,-4,-6.99E-07,225,4,-1.171573,2.828426
43,3,FALSE,TRUE,0,4,0,-5.238795,-3.826834,315,8,-3.391036,3.061468,135,8,-0.3295672,-4.329568
44,3,FALSE,TRUE,0,4,0,4,10,0,4,4,4,90,8,-4,3.999999
45,3,FALSE,TRUE,0,-4,0,-0.1731639,-9.238794,45,8,3.391037,-3.061467,135,8,0.3295693,4.329569
46,3,FALSE,TRUE,0,-4,0,-4,10,225,4,-1.171573,-2.828428,135,4,-1.171574,1.171572
47,3,FALSE,TRUE,0,0,0,-4.37E-07,10,315,4,2.828427,2.828427,180,8,-2.828428,-2.828427
48,3,FALSE,TRUE,0,4,0,0.1731644,-9.238795,315,8,-3.391036,-3.061467,225,8,-0.3295686,4.329569
49,3,FALSE,TRUE,0,-4,0,-4,10,270,8,4,0,270,4,4,-4
50,3,FALSE,TRUE,0,-4,0,6,0,0,8,4,0,90,4,4,4
51,3,FALSE,TRUE,0,4,0,4,10,45,4,1.171573,2.828427,180,4,4,-4.77E-07
52,4,FALSE,TRUE,9,4,0,-3.071068,7.071068,45,8,-4,-6.99E-07,135,4,-1.171573,-2.828428
53,4,FALSE,TRUE,9,4,0,0.173166,9.238795,90,8,-3.391036,-3.061467,225,8,-0.3295686,4.329569
54,4,FALSE,TRUE,9,0,0,-7.071068,7.071068,0,4,-2.828427,2.828427,180,4,-4.77E-07,-4.77E-07
55,4,FALSE,TRUE,9,0,0,-7.071068,7.071068,45,4,-4,-3.50E-07,180,8,4,-3.50E-07
56,4,FALSE,TRUE,9,-4,0,3.071068,7.071068,315,8,4,0,270,4,4,-4
57,4,FALSE,TRUE,9,-4,0,-11.07107,7.071068,315,4,-4,4,270,8,4,4
58,4,FALSE,TRUE,9,4,0,-3.071068,7.071068,90,4,1.171573,-2.828427,225,4,1.171573,1.171573
59,4,FALSE,TRUE,9,-4,0,5.238795,-3.826834,0,8,3.391037,-3.061467,135,8,0.3295693,4.329569
60,4,FALSE,TRUE,9,-4,0,3.071066,-7.071069,315,4,-4,-4,90,8,4,-4
61,4,FALSE,TRUE,9,0,0,3.826836,-9.238794,270,4,-3.695518,-1.530734,180,8,3.695518,1.530734
62,4,FALSE,TRUE,9,-4,0,-0.1731639,-9.238794,45,4,-0.3044817,-1.530734,90,4,1.226252,2.164784
63,4,FALSE,TRUE,9,4,0,-5.238795,3.826835,0,8,-3.391036,3.061468,135,8,-0.3295672,-4.329568
64,4,FALSE,TRUE,9,0,0,3.826836,-9.238794,0,4,1.530734,-3.695518,225,4,-2.164783,-2.164784
65,4,FALSE,TRUE,9,-4,0,-0.1731639,-9.238794,45,8,3.391037,-3.061467,135,4,1.860303,0.6340508
66,4,FALSE,TRUE,9,4,0,0.1731644,-9.238795,315,8,-3.391036,-3.061467,225,8,-0.3295686,4.329569
67,4,FALSE,TRUE,9,4,0,7.826836,-9.238794,270,8,-3.391036,-3.061467,180,4,0.304482,-1.530734
68,4,FALSE,TRUE,9,-4,0,-7.826836,-9.238795,90,8,3.391037,-3.061467,135,8,0.3295693,4.329569
69,4,FALSE,TRUE,9,0,0,-9.238795,-3.826834,315,4,-3.695518,1.530734,180,8,3.695518,-1.530733
70,4,FALSE,TRUE,9,-4,0,3.071068,7.071068,45,4,-4,4,270,8,4,4
71,4,FALSE,TRUE,9,4,0,-5.238795,-3.826834,0,8,-3.391036,-3.061467,225,8,-0.3295686,4.329569
72,4,FALSE,TRUE,9,-4,0,-13.2388,-3.826834,135,4,-0.3044817,-1.530734,0,4,3.391037,-3.061467
73,4,FALSE,TRUE,9,0,0,-9.238795,-3.826834,90,4,1.530734,-3.695518,225,4,-2.164783,-2.164784
74,4,FALSE,TRUE,9,4,0,-5.238795,-3.826834,315,8,-3.391036,3.061468,180,4,0.3044822,1.530734
75,4,FALSE,TRUE,9,4,0,-3.071068,7.071068,45,8,-4,-6.99E-07,270,4,-4,3.999999
76,4,FALSE,TRUE,9,-4,0,5.238795,3.826835,0,8,3.391036,3.061468,225,4,1.860302,-0.6340504
77,4,FALSE,TRUE,9,0,0,9.238795,3.826835,0,4,3.695518,1.530734,180,8,-3.695518,-1.530734
78,4,FALSE,TRUE,9,4,0,11.07107,-7.071069,315,4,4,-4,270,8,-4,-4
79,4,FALSE,TRUE,9,-4,0,3.071066,-7.071069,45,8,4,0,270,4,4,-4
80,4,FALSE,TRUE,9,-4,0,5.238795,3.826835,315,8,3.391037,-3.061467,180,4,-0.3044815,-1.530733
81,4,FALSE,TRUE,9,-4,0,-0.1731639,-9.238794,90,8,3.391036,3.061468,225,8,0.3295674,-4.329568
82,4,FALSE,TRUE,9,0,0,9.238795,3.826835,45,4,1.530734,3.695518,135,4,-2.164784,2.164784
83,4,FALSE,TRUE,9,0,0,3.826836,-9.238794,90,4,3.695518,1.530734,135,8,-3.695518,4.592202
