Trial,Block,Visual,Motor,DynamicClickRate,StartX,StartZ,OrientX,OrientZ,EgocentricAngle_0,Distance_0,WaypointX_0,WaypointZ_0,EgocentricAngle_1,Distance_1,WaypointX_1,WaypointZ_1
0,1,TRUE,FALSE,0,-4,0,3.071066,-7.071069,0,4,-1.171573,-2.828428,135,4,-1.171574,1.171572
1,1,TRUE,FALSE,0,4,0,11.07107,-7.071069,315,4,4,-4,270,8,-4,-4
2,1,TRUE,FALSE,0,4,0,0.1731644,-9.238795,315,8,-3.391036,-3.061467,225,8,-0.3295686,4.329569
3,1,TRUE,FALSE,0,-4,0,5.238795,-3.826834,0,8,3.391037,-3.061467,135,8,0.3295693,4.329569
4,1,TRUE,FALSE,0,-4,0,-4,-10,90,8,4,0,180,8,-4,-6.99E-07
5,1,TRUE,FALSE,0,-4,0,3.071066,-7.071069,90,4,-1.171573,2.828427,180,4,-4,2.38E-07
6,1,TRUE,FALSE,0,-4,0,3.071066,-7.071069,45,8,4,0,270,4,4,-4
7,1,TRUE,FALSE,0,-4,0,3.071066,-7.071069,45,4,0,0,225,4,-2.828427,-2.828427
8,1,TRUE,FALSE,0,4,0,4,10,90,8,-4,-6.99E-07,270,4,-4,3.999999
9,1,TRUE,FALSE,0,4,0,4,10,0,4,4,4,180,8,4,-4
10,1,TRUE,FALSE,0,4,0,4,10,45,4,1.171573,2.828427,180,4,4,-4.77E-07
11,1,TRUE,FALSE,0,4,0,-5.238795,3.826835,0,8,-3.391036,3.061468,135,8,-0.3295672,-4.329568
12,1,TRUE,FALSE,0,0,0,-4.37E-07,10,315,4,2.828427,2.828427,225,4,2.828427,-1.171573
13,1,TRUE,FALSE,0,4,0,-3.071068,7.071068,45,8,-4,-6.99E-07,90,4,-4,-4
14,1,TRUE,FALSE,0,-4,0,-4,10,270,8,4,0,135,4,1.171573,2.828427
15,1,TRUE,FALSE,0,-4,0,-0.1731658,9.238795,315,8,3.391036,3.061468,225,8,0.3295674,-4.329568
16,2,TRUE,TRUE,9,0,0,-7.071068,7.071068,270,4,2.828427,2.828427,180,8,-2.828428,-2.828427
17,2,TRUE,TRUE,9,-4,0,-11.07107,7.071068,135,4,-4,-4,90,8,4,-4
18,2,TRUE,TRUE,9,4,0,-3.071068,7.071068,45,4,0,-3.50E-07,315,4,-2.828427,2.828427
19,2,TRUE,TRUE,9,4,0,-3.071068,7.071068,45,8,-4,-6.99E-07,225,4,-1.171573,2.828426
20,3,FALSE,TRUE,9,-4,0,-11.07107,7.071068,315,4,-4,4,270,8,4,4
21,3,FALSE,TRUE,9,4,0,-5.238795,3.826835,0,8,-3.391036,3.061468,135,8,-0.3295672,-4.329568
22,3,FALSE,TRUE,9,4,0,4,10,0,4,4,4,90,8,-4,3.999999
23,3,FALSE,TRUE,9,0,0,-7.071068,7.071068,270,4,2.828427,2.828427,180,8,-2.828428,-2.828427
24,3,FALSE,TRUE,9,4,0,-3.071068,7.071068,45,8,-4,-6.99E-07,180,4,0,-6.99E-07
25,3,FALSE,TRUE,9,-4,0,-11.07107,7.071068,225,4,0,0,45,4,2.828427,2.828427
26,3,FALSE,TRUE,9,0,0,-7.071068,7.071068,90,4,-2.828427,-2.828427,135,4,1.171573,-2.828427
27,3,FALSE,TRUE,9,-4,0,-0.1731658,9.238795,315,8,3.391036,3.061468,225,8,0.3295674,-4.329568
28,3,FALSE,TRUE,9,4,0,7.826834,9.238795,90,8,-3.391036,3.061468,135,8,-0.3295672,-4.329568
29,3,FALSE,TRUE,9,4,0,4,-10,270,8,-4,-6.99E-07,270,4,-4,3.999999
30,3,FALSE,TRUE,9,-4,0,5.238795,3.826835,315,8,3.391037,-3.061467,180,8,-4,4.77E-07
31,3,FALSE,TRUE,9,-4,0,5.238795,-3.826834,45,8,3.391036,3.061468,225,8,0.3295674,-4.329568
32,3,FALSE,TRUE,9,-4,0,5.238795,3.826835,315,4,-0.3044817,-1.530734,45,4,3.391036,1.19E-07
33,3,FALSE,TRUE,9,-4,0,5.238795,3.826835,0,8,3.391036,3.061468,225,4,1.860302,-0.6340504
34,3,FALSE,TRUE,9,-4,0,5.238795,3.826835,0,4,-0.304482,1.530734,180,4,-4,1.19E-07
35,3,FALSE,TRUE,9,0,0,9.238795,3.826835,90,4,-1.530734,3.695518,135,4,-3.061468,2.38E-07
36,3,FALSE,TRUE,9,4,0,-5.238795,3.826835,45,8,-3.391036,-3.061467,225,8,-0.3295686,4.329569
37,3,FALSE,TRUE,9,4,0,4,10,0,4,4,4,90,8,-4,3.999999
38,3,FALSE,TRUE,9,0,0,-9.238795,3.826835,315,4,-1.530734,3.695518,135,4,-3.061468,2.38E-07
39,3,FALSE,TRUE,9,-4,0,3.071068,7.071068,315,8,4,0,90,4,4,4
40,3,FALSE,TRUE,9,4,0,-5.238795,3.826835,0,8,-3.391036,3.061468,135,8,-0.3295672,-4.329568
41,3,FALSE,TRUE,9,-4,0,-0.1731658,9.238795,270,8,3.391037,-3.061467,180,8,-4,4.77E-07
42,3,FALSE,TRUE,9,-4,0,-13.2388,3.826835,180,4,-0.3044817,-1.530734,45,4,3.391036,1.19E-07
43,3,FALSE,TRUE,9,0,0,-9.238795,3.826835,270,4,1.530734,3.695518,225,4,3.061468,2.38E-07
44,3,FALSE,TRUE,9,-4,0,-11.07107,-7.071067,90,4,-1.171573,-2.828428,135,4,-1.171574,1.171572
45,3,FALSE,TRUE,9,4,0,-3.071068,-7.071067,315,8,-4,-6.99E-07,270,4,-4,3.999999
46,3,FALSE,TRUE,9,4,0,-3.071068,-7.071067,45,4,4,-4,270,8,-4,-4
47,3,FALSE,TRUE,9,-4,0,5.238795,3.826835,0,8,3.391036,3.061468,225,8,0.3295674,-4.329568
48,3,FALSE,TRUE,9,-4,0,-0.1731639,-9.238794,45,8,3.391037,-3.061467,135,8,0.3295693,4.329569
49,3,FALSE,TRUE,9,-4,0,-11.07107,-7.071067,180,4,-1.171573,2.828427,315,4,2.828427,2.828427
50,3,FALSE,TRUE,9,0,0,-7.071068,-7.071067,0,4,-2.828427,-2.828427,180,8,2.828427,2.828427
51,3,FALSE,TRUE,9,4,0,-3.071068,-7.071067,225,4,4,4,90,8,-4,3.999999
52,4,FALSE,TRUE,0,4,0,4,-10,0,4,4,-4,270,8,-4,-4
53,4,FALSE,TRUE,0,-4,0,5.238795,3.826835,315,8,3.391037,-3.061467,135,8,0.3295693,4.329569
54,4,FALSE,TRUE,0,0,0,-7.071068,7.071068,45,4,-4,-3.50E-07,180,4,0,-3.50E-07
55,4,FALSE,TRUE,0,4,0,-3.071068,7.071068,45,8,-4,-6.99E-07,180,8,4,-6.99E-07
56,4,FALSE,TRUE,0,4,0,-3.071068,7.071068,90,4,1.171573,-2.828427,315,4,-2.828427,-2.828427
57,4,FALSE,TRUE,0,0,0,-7.071068,7.071068,270,4,2.828427,2.828427,225,4,2.828427,-1.171573
58,4,FALSE,TRUE,0,-4,0,-11.07107,7.071068,135,4,-4,-4,90,8,4,-4
59,4,FALSE,TRUE,0,4,0,-5.238795,-3.826834,0,8,-3.391036,-3.061467,225,8,-0.3295686,4.329569
60,4,FALSE,TRUE,0,4,0,-6,-8.74E-07,0,8,-4,-6.99E-07,270,4,-4,3.999999
61,4,FALSE,TRUE,0,4,0,-6,-8.74E-07,45,4,1.171573,-2.828427,225,4,1.171573,1.171573
62,4,FALSE,TRUE,0,-4,0,5.238795,3.826835,315,8,3.391037,-3.061467,135,8,0.3295693,4.329569
63,4,FALSE,TRUE,0,4,0,-5.238795,3.826835,45,8,-3.391036,-3.061467,225,8,-0.3295686,4.329569
64,4,FALSE,TRUE,0,-4,0,-11.07107,7.071068,315,4,-4,4,270,8,4,4
65,4,FALSE,TRUE,0,0,0,-10,-8.74E-07,135,4,2.828427,-2.828428,180,8,-2.828428,2.828427
66,4,FALSE,TRUE,0,-4,0,-14,-8.74E-07,90,4,-4,-4,90,8,4,-4
67,4,FALSE,TRUE,0,-4,0,-14,-8.74E-07,180,4,0,0,0,4,4,0
68,4,FALSE,TRUE,0,-4,0,3.071068,7.071068,0,4,-1.171573,2.828427,180,4,-4,2.38E-07
69,4,FALSE,TRUE,0,-4,0,3.071068,7.071068,225,4,-4,-4,135,8,1.656854,1.656854
70,4,FALSE,TRUE,0,0,0,7.071068,7.071068,135,4,-4,-3.50E-07,180,8,4,-3.50E-07
71,4,FALSE,TRUE,0,-4,0,-11.07107,7.071068,315,4,-4,4,270,8,4,4
72,4,FALSE,TRUE,0,4,0,-6,-8.74E-07,0,8,-4,-6.99E-07,270,4,-4,3.999999
73,4,FALSE,TRUE,0,4,0,11.07107,7.071068,45,4,4,4,90,8,-4,3.999999
74,4,FALSE,TRUE,0,4,0,-5.238795,3.826835,45,8,-3.391036,-3.061467,225,8,-0.3295686,4.329569
75,4,FALSE,TRUE,0,-4,0,3.071068,7.071068,315,8,4,0,90,4,4,4
76,4,FALSE,TRUE,0,0,0,-10,-8.74E-07,0,4,-4,-3.50E-07,90,4,-4,-4
77,4,FALSE,TRUE,0,4,0,0.173166,9.238795,90,8,-3.391036,-3.061467,225,8,-0.3295686,4.329569
