Trial,Block,Visual,Motor,DynamicClickRate,StartX,StartZ,OrientX,OrientZ,EgocentricAngle_0,Distance_0,WaypointX_0,WaypointZ_0,EgocentricAngle_1,Distance_1,WaypointX_1,WaypointZ_1
18,2,TRUE,TRUE,9,4,0,-3.071068,7.071068,45,8,-4,-6.99E-07,270,4,-4,3.999999
19,2,TRUE,TRUE,9,0,0,-9.238795,-3.826834,45,4,-1.530734,-3.695518,135,4,2.164784,-2.164784
20,3,FALSE,TRUE,9,4,0,14,0,135,4,1.171573,2.828427,45,4,-2.828427,2.828427
21,3,FALSE,TRUE,9,4,0,0.1731644,-9.238795,315,8,-3.391036,-3.061467,225,8,-0.3295686,4.329569
22,3,FALSE,TRUE,9,-4,0,-4,-10,90,8,4,0,225,4,1.171573,-2.828427
23,3,FALSE,TRUE,9,0,0,10,0,315,4,2.828427,-2.828428,180,8,-2.828428,2.828427
24,3,FALSE,TRUE,9,-4,0,-0.1731639,-9.238794,45,8,3.391037,-3.061467,135,8,0.3295693,4.329569
25,3,FALSE,TRUE,9,-4,0,6,0,0,8,4,0,180,4,0,-3.50E-07
26,3,FALSE,TRUE,9,-4,0,6,0,90,4,-4,4,270,8,4,4
27,3,FALSE,TRUE,9,-4,0,6,0,0,4,0,0,270,4,4.77E-08,-4
28,3,FALSE,TRUE,9,4,0,-5.238795,3.826835,45,8,-3.391036,-3.061467,225,8,-0.3295686,4.329569
29,3,FALSE,TRUE,9,-4,0,-4,10,270,8,4,0,135,4,1.171573,2.828427
30,3,FALSE,TRUE,9,4,0,14,0,180,4,0,-3.50E-07,0,4,-4,-6.99E-07
31,3,FALSE,TRUE,9,-4,0,6,0,45,4,-1.171573,2.828427,225,4,-1.171573,-1.171573
32,3,FALSE,TRUE,9,-4,0,6,0,0,8,4,0,90,4,4,4
33,3,FALSE,TRUE,9,-4,0,6,0,270,4,-4,-4,90,8,4,-4
34,3,FALSE,TRUE,9,4,0,-5.238795,-3.826834,315,8,-3.391036,3.061468,135,8,-0.3295672,-4.329568
35,3,FALSE,TRUE,9,0,0,10,0,315,4,2.828427,-2.828428,180,8,-2.828428,2.828427
36,3,FALSE,TRUE,9,-4,0,-11.07107,-7.071067,225,4,-4,4,225,8,1.656853,-1.656855
37,3,FALSE,TRUE,9,4,0,-3.071068,-7.071067,315,8,-4,-6.99E-07,90,4,-4,-4
38,3,FALSE,TRUE,9,4,0,-6,-8.74E-07,0,8,-4,-6.99E-07,180,4,0,-6.99E-07
39,3,FALSE,TRUE,9,-4,0,-11.07107,-7.071067,135,4,0,0,0,4,4,0
40,3,FALSE,TRUE,9,-4,0,3.071066,-7.071069,315,4,-4,-4,90,8,4,-4
41,3,FALSE,TRUE,9,0,0,-7.071068,-7.071067,270,4,-2.828427,2.828427,180,8,2.828426,-2.828428
42,3,FALSE,TRUE,9,4,0,0.173166,9.238795,45,8,-3.391036,3.061468,135,8,-0.3295672,-4.329568
43,3,FALSE,TRUE,9,4,0,-3.071068,-7.071067,45,4,4,-4,270,8,-4,-4
44,3,FALSE,TRUE,9,0,0,9.238795,-3.826834,45,4,3.695518,1.530734,225,4,2.164784,-2.164784
45,3,FALSE,TRUE,9,-4,0,5.238795,-3.826834,45,8,3.391036,3.061468,225,8,0.3295674,-4.329568
46,3,FALSE,TRUE,9,-4,0,5.238795,-3.826834,0,4,-0.3044817,-1.530734,180,4,-4,2.38E-07
47,3,FALSE,TRUE,9,-4,0,5.238795,-3.826834,0,8,3.391037,-3.061467,135,8,0.3295693,4.329569
48,3,FALSE,TRUE,9,0,0,9.238795,-3.826834,90,4,1.530734,3.695518,135,4,-2.164784,2.164784
49,3,FALSE,TRUE,9,-4,0,-11.07107,7.071068,315,4,-4,4,270,8,4,4
50,3,FALSE,TRUE,9,-4,0,3.071068,7.071068,315,8,4,0,180,8,-4,-6.99E-07
51,3,FALSE,TRUE,9,4,0,4,10,90,8,-4,-6.99E-07,270,4,-4,3.999999
52,4,FALSE,TRUE,0,-4,0,5.238795,-3.826834,45,8,3.391036,3.061468,225,8,0.3295674,-4.329568
53,4,FALSE,TRUE,0,4,0,0.1731644,-9.238795,315,4,0.304482,-1.530734,180,4,4,1.19E-07
54,4,FALSE,TRUE,0,0,0,-3.826836,-9.238795,90,4,3.695518,-1.530734,180,8,-3.695518,1.530734
55,4,FALSE,TRUE,0,-4,0,6,0,0,8,4,0,270,4,4,-4
56,4,FALSE,TRUE,0,4,0,0.1731644,-9.238795,270,8,-3.391036,3.061468,135,8,-0.3295672,-4.329568
57,4,FALSE,TRUE,0,0,0,-3.826836,-9.238795,45,4,1.530734,-3.695518,135,4,3.061468,2.38E-07
58,4,FALSE,TRUE,0,4,0,0.1731644,-9.238795,315,8,-3.391036,-3.061467,225,4,-1.860302,0.6340506
59,4,FALSE,TRUE,0,4,0,4,10,0,4,4,4,90,8,-4,3.999999
60,4,FALSE,TRUE,0,4,0,-5.238795,3.826835,45,8,-3.391036,-3.061467,225,8,-0.3295686,4.329569
61,4,FALSE,TRUE,0,-4,0,5.238795,-3.826834,0,8,3.391037,-3.061467,135,8,0.3295693,4.329569
62,4,FALSE,TRUE,0,-4,0,-11.07107,-7.071067,225,4,-4,4,270,8,4,4
63,4,FALSE,TRUE,0,0,0,-7.071068,-7.071067,315,4,-4,-3.50E-07,135,4,-1.171573,-2.828428
64,4,FALSE,TRUE,0,-4,0,-11.07107,-7.071067,45,4,-4,-4,90,8,4,-4
65,4,FALSE,TRUE,0,0,0,-7.071068,-7.071067,90,4,2.828427,-2.828428,180,8,-2.828428,2.828427
66,4,FALSE,TRUE,0,4,0,-3.071068,-7.071067,0,4,1.171573,-2.828427,270,4,-1.656854,2.38E-07
67,4,FALSE,TRUE,0,4,0,-3.071068,-7.071067,315,8,-4,-6.99E-07,180,4,0,-6.99E-07
68,4,FALSE,TRUE,0,4,0,7.826836,-9.238794,270,8,-3.391036,-3.061467,180,4,0.304482,-1.530734
69,4,FALSE,TRUE,0,-4,0,5.238795,3.826835,0,8,3.391036,3.061468,225,8,0.3295674,-4.329568
70,4,FALSE,TRUE,0,0,0,3.826836,-9.238794,270,4,-3.695518,-1.530734,180,8,3.695518,1.530734
71,4,FALSE,TRUE,0,0,0,3.826836,-9.238794,0,4,1.530734,-3.695518,225,4,-2.164783,-2.164784
72,4,FALSE,TRUE,0,4,0,-3.071068,-7.071067,315,8,-4,-6.99E-07,90,4,-4,-4
73,4,FALSE,TRUE,0,0,0,3.826836,-9.238794,45,4,3.695518,-1.530734,135,4,2.164785,2.164784
74,4,FALSE,TRUE,0,4,0,-3.071068,7.071068,315,4,4,4,90,8,-4,3.999999
75,4,FALSE,TRUE,0,-4,0,-0.1731639,-9.238794,45,8,3.391037,-3.061467,135,8,0.3295693,4.329569
76,4,FALSE,TRUE,0,4,0,-5.238795,3.826835,0,8,-3.391036,3.061468,135,8,-0.3295672,-4.329568
77,4,FALSE,TRUE,0,-4,0,-11.07107,-7.071067,225,4,-4,4,270,8,4,4
78,4,FALSE,TRUE,0,0,0,-9.238795,3.826835,45,4,-3.695518,-1.530734,180,8,3.695518,1.530734
79,4,FALSE,TRUE,0,0,0,-9.238795,3.826835,270,4,1.530734,3.695518,135,4,-2.164784,2.164784
80,4,FALSE,TRUE,0,-4,0,3.071066,-7.071069,315,4,-4,-4,90,8,4,-4
81,4,FALSE,TRUE,0,4,0,-5.238795,3.826835,45,8,-3.391036,-3.061467,180,4,0.304482,-1.530734
82,4,FALSE,TRUE,0,0,0,-9.238795,3.826835,0,4,-3.695518,1.530734,225,8,3.695518,4.592202
83,4,FALSE,TRUE,0,4,0,-3.071068,-7.071067,315,8,-4,-6.99E-07,90,4,-4,-4
