Trial,Block,Visual,Motor,DynamicClickRate,StartX,StartZ,OrientX,OrientZ,EgocentricAngle_0,Distance_0,WaypointX_0,WaypointZ_0,EgocentricAngle_1,Distance_1,WaypointX_1,WaypointZ_1
0,1,TRUE,FALSE,0,0,0,7.071066,-7.071069,90,4,2.828427,2.828427,180,8,-2.828428,-2.828427
1,1,TRUE,FALSE,0,4,0,-6,-8.74E-07,0,8,-4,-6.99E-07,270,4,-4,3.999999
2,1,TRUE,FALSE,0,-4,0,3.071066,-7.071069,135,4,-4,4,180,4,-4,0
3,1,TRUE,FALSE,0,-4,0,3.071066,-7.071069,45,8,4,0,225,4,1.171573,-2.828427
4,1,TRUE,FALSE,0,4,0,11.07107,-7.071069,315,4,4,-4,270,8,-4,-4
5,1,TRUE,FALSE,0,-4,0,5.238795,3.826835,315,8,3.391037,-3.061467,135,8,0.3295693,4.329569
6,1,TRUE,FALSE,0,-4,0,3.071066,-7.071069,0,4,-1.171573,-2.828428,45,4,2.828427,-2.828428
7,1,TRUE,FALSE,0,-4,0,-0.1731639,-9.238794,90,8,3.391036,3.061468,225,8,0.3295674,-4.329568
8,1,TRUE,FALSE,0,4,0,-3.071068,-7.071067,225,4,4,4,135,8,-1.656855,-1.656854
9,1,TRUE,FALSE,0,0,0,-7.071068,-7.071067,315,4,-4,-3.50E-07,270,4,-4,4
10,1,TRUE,FALSE,0,-4,0,-0.1731639,-9.238794,45,8,3.391037,-3.061467,180,8,-4,4.77E-07
11,1,TRUE,FALSE,0,-4,0,6,0,0,8,4,0,180,4,0,-3.50E-07
12,1,TRUE,FALSE,0,4,0,-3.071068,-7.071067,315,8,-4,-6.99E-07,90,4,-4,-4
13,1,TRUE,FALSE,0,-4,0,-11.07107,-7.071067,45,4,-4,-4,90,8,4,-4
14,1,TRUE,FALSE,0,-4,0,-7.826834,9.238795,270,8,3.391036,3.061468,225,8,0.3295674,-4.329568
15,1,TRUE,FALSE,0,-4,0,-11.07107,-7.071067,135,4,0,0,0,4,4,0
16,2,TRUE,TRUE,9,0,0,-7.071068,7.071068,180,4,2.828427,-2.828428,135,4,2.828426,1.171572
17,2,TRUE,TRUE,9,4,0,-3.071068,7.071068,315,4,4,4,90,8,-4,3.999999
18,2,TRUE,TRUE,9,-4,0,-11.07107,7.071068,225,4,0,0,45,4,2.828427,2.828427
19,2,TRUE,TRUE,9,4,0,-3.071068,7.071068,90,4,1.171573,-2.828427,270,4,-1.656854,2.38E-07
20,3,FALSE,TRUE,9,-4,0,3.071066,-7.071069,45,8,4,0,90,4,4,4
21,3,FALSE,TRUE,9,-4,0,-0.1731658,9.238795,315,8,3.391036,3.061468,180,4,-0.304482,1.530734
22,3,FALSE,TRUE,9,4,0,11.07107,-7.071069,315,4,4,-4,270,8,-4,-4
23,3,FALSE,TRUE,9,4,0,11.07107,-7.071069,225,8,-4,-6.99E-07,270,4,-4,3.999999
24,3,FALSE,TRUE,9,-4,0,5.238795,-3.826834,0,8,3.391037,-3.061467,135,8,0.3295693,4.329569
25,3,FALSE,TRUE,9,0,0,7.071066,-7.071069,225,4,-4,-3.50E-07,180,8,4,-3.50E-07
26,3,FALSE,TRUE,9,-4,0,3.071066,-7.071069,0,4,-1.171573,-2.828428,45,4,2.828427,-2.828428
27,3,FALSE,TRUE,9,4,0,11.07107,-7.071069,135,4,4,4,90,8,-4,3.999999
28,3,FALSE,TRUE,9,4,0,-5.238795,-3.826834,315,8,-3.391036,3.061468,135,8,-0.3295672,-4.329568
29,3,FALSE,TRUE,9,0,0,-10,-8.74E-07,315,4,-2.828427,2.828427,135,4,-2.828427,-1.171573
30,3,FALSE,TRUE,9,-4,0,-14,-8.74E-07,180,8,4,0,225,4,1.171573,-2.828427
31,3,FALSE,TRUE,9,4,0,-6,-8.74E-07,90,4,4,-4,180,4,4,0
32,3,FALSE,TRUE,9,-4,0,-4,-10,0,4,-4,-4,90,8,4,-4
33,3,FALSE,TRUE,9,4,0,-6,-8.74E-07,0,8,-4,-6.99E-07,270,4,-4,3.999999
34,3,FALSE,TRUE,9,4,0,-5.238795,3.826835,45,8,-3.391036,-3.061467,225,8,-0.3295686,4.329569
35,3,FALSE,TRUE,9,-4,0,3.071068,7.071068,45,4,-4,4,270,8,4,4
36,3,FALSE,TRUE,9,-4,0,5.238795,-3.826834,45,8,3.391036,3.061468,225,8,0.3295674,-4.329568
37,3,FALSE,TRUE,9,-4,0,6,0,270,4,-4,-4,90,8,4,-4
38,3,FALSE,TRUE,9,4,0,14,0,180,4,0,-3.50E-07,315,4,-2.828427,2.828427
39,3,FALSE,TRUE,9,4,0,4,-10,0,4,4,-4,270,8,-4,-4
40,3,FALSE,TRUE,9,0,0,10,0,90,4,-1.75E-07,4,225,4,2.828426,1.171572
41,3,FALSE,TRUE,9,4,0,-5.238795,-3.826834,315,8,-3.391036,3.061468,135,8,-0.3295672,-4.329568
42,3,FALSE,TRUE,9,-4,0,6,0,0,8,4,0,135,4,1.171573,2.828427
43,3,FALSE,TRUE,9,0,0,10,0,45,4,2.828427,2.828427,180,8,-2.828428,-2.828427
44,3,FALSE,TRUE,9,-4,0,5.238795,-3.826834,0,8,3.391037,-3.061467,135,8,0.3295693,4.329569
45,3,FALSE,TRUE,9,4,0,7.826836,-9.238794,270,8,-3.391036,-3.061467,180,8,4,2.38E-07
46,3,FALSE,TRUE,9,4,0,11.07107,7.071068,45,4,4,4,90,8,-4,3.999999
47,3,FALSE,TRUE,9,-4,0,-0.1731639,-9.238794,45,8,3.391037,-3.061467,180,4,-0.3044815,-1.530733
48,3,FALSE,TRUE,9,4,0,-3.071068,-7.071067,315,8,-4,-6.99E-07,135,4,-1.171573,-2.828428
49,3,FALSE,TRUE,9,-4,0,-0.1731639,-9.238794,90,4,-0.304482,1.530734,0,4,3.391036,3.061468
50,3,FALSE,TRUE,9,0,0,3.826836,-9.238794,225,4,-3.695518,1.530734,225,8,3.695518,4.592202
51,3,FALSE,TRUE,9,4,0,7.826836,-9.238794,270,4,0.304482,-1.530734,315,4,-3.391036,2.38E-07
52,4,FALSE,TRUE,0,0,0,1.19E-07,-10,315,4,-2.828427,-2.828427,180,8,2.828427,2.828427
53,4,FALSE,TRUE,0,-4,0,-4,-10,90,8,4,0,225,4,1.171573,-2.828427
54,4,FALSE,TRUE,0,4,0,4,-10,0,4,4,-4,270,8,-4,-4
55,4,FALSE,TRUE,0,-4,0,-0.1731658,9.238795,315,8,3.391036,3.061468,225,8,0.3295674,-4.329568
56,4,FALSE,TRUE,0,0,0,1.19E-07,-10,45,4,2.828427,-2.828428,135,4,2.828426,1.171572
57,4,FALSE,TRUE,0,-4,0,-4,-10,180,4,-4,4,270,4,0,4
58,4,FALSE,TRUE,0,4,0,0.173166,9.238795,45,8,-3.391036,3.061468,135,8,-0.3295672,-4.329568
59,4,FALSE,TRUE,0,4,0,-6,-8.74E-07,0,8,-4,-6.99E-07,90,4,-4,-4
60,4,FALSE,TRUE,0,-4,0,5.238795,3.826835,315,8,3.391037,-3.061467,135,8,0.3295693,4.329569
61,4,FALSE,TRUE,0,4,0,4,10,0,4,4,4,90,8,-4,3.999999
62,4,FALSE,TRUE,0,0,0,9.238795,3.826835,225,4,-1.530734,-3.695518,135,4,2.164784,-2.164784
63,4,FALSE,TRUE,0,-4,0,5.238795,3.826835,0,8,3.391036,3.061468,225,8,0.3295674,-4.329568
64,4,FALSE,TRUE,0,0,0,9.238795,3.826835,90,4,-1.530734,3.695518,180,4,8.34E-07,4.77E-07
65,4,FALSE,TRUE,0,4,0,11.07107,-7.071069,315,4,4,-4,270,8,-4,-4
66,4,FALSE,TRUE,0,0,0,9.238795,3.826835,45,4,1.530734,3.695518,180,8,-1.530735,-3.695518
67,4,FALSE,TRUE,0,4,0,-3.071068,7.071068,45,8,-4,-6.99E-07,270,4,-4,3.999999
68,4,FALSE,TRUE,0,4,0,-5.238795,-3.826834,315,8,-3.391036,3.061468,225,4,0.304482,4.592202
69,4,FALSE,TRUE,0,-4,0,-4,10,270,4,0,0,0,4,4,0
70,4,FALSE,TRUE,0,4,0,-5.238795,-3.826834,0,8,-3.391036,-3.061467,225,8,-0.3295686,4.329569
71,4,FALSE,TRUE,0,4,0,4,10,135,4,1.171573,-2.828427,315,4,-2.828427,-2.828427
72,4,FALSE,TRUE,0,-4,0,-0.1731639,-9.238794,45,8,3.391037,-3.061467,135,8,0.3295693,4.329569
73,4,FALSE,TRUE,0,4,0,4,10,45,4,1.171573,2.828427,180,4,4,-4.77E-07
74,4,FALSE,TRUE,0,-4,0,-4,10,270,8,4,0,90,4,4,4
75,4,FALSE,TRUE,0,4,0,4,10,90,8,-4,-6.99E-07,180,8,4,-6.99E-07
76,4,FALSE,TRUE,0,-4,0,6,0,270,4,-4,-4,90,8,4,-4
77,4,FALSE,TRUE,0,-4,0,6,0,0,8,4,0,180,4,0,-3.50E-07
78,4,FALSE,TRUE,0,4,0,14,0,135,4,1.171573,2.828427,45,4,-2.828427,2.828427
79,4,FALSE,TRUE,0,-4,0,6,0,90,4,-4,4,270,8,4,4
80,4,FALSE,TRUE,0,0,0,10,0,0,4,4,0,180,8,-4,-6.99E-07
81,4,FALSE,TRUE,0,4,0,0.1731644,-9.238795,315,8,-3.391036,-3.061467,225,8,-0.3295686,4.329569
82,4,FALSE,TRUE,0,4,0,14,0,225,4,1.171573,-2.828427,315,4,-2.828427,-2.828427
83,4,FALSE,TRUE,0,-4,0,-0.1731639,-9.238794,45,8,3.391037,-3.061467,135,8,0.3295693,4.329569
