Trial,Block,Visual,Motor,DynamicClickRate,StartX,StartZ,OrientX,OrientZ,EgocentricAngle_0,Distance_0,WaypointX_0,WaypointZ_0,EgocentricAngle_1,Distance_1,WaypointX_1,WaypointZ_1
0,1,TRUE,FALSE,0,-4,0,-0.1731658,9.238795,315,8,3.391036,3.061468,225,8,0.3295674,-4.329568
1,1,TRUE,FALSE,0,4,0,-6,-8.74E-07,0,8,-4,-6.99E-07,270,4,-4,3.999999
2,1,TRUE,FALSE,0,0,0,3.826836,-9.238794,90,4,3.695518,1.530734,135,8,-3.695518,4.592202
3,1,TRUE,FALSE,0,-4,0,-0.1731639,-9.238794,45,8,3.391037,-3.061467,180,8,-4,4.77E-07
4,1,TRUE,FALSE,0,-4,0,-0.1731639,-9.238794,45,4,-0.3044817,-1.530734,135,4,-1.835215,2.164784
5,1,TRUE,FALSE,0,-4,0,-4,10,0,4,-4,4,270,8,4,4
6,1,TRUE,FALSE,0,0,0,3.826836,-9.238794,315,4,-1.530734,-3.695518,225,4,-3.061468,2.38E-07
7,1,TRUE,FALSE,0,-4,0,-0.1731639,-9.238794,90,8,3.391036,3.061468,180,4,-0.304482,1.530734
8,1,TRUE,FALSE,0,4,0,4,-10,0,4,4,-4,270,8,-4,-4
9,1,TRUE,FALSE,0,4,0,0.173166,9.238795,45,8,-3.391036,3.061468,135,8,-0.3295672,-4.329568
10,1,TRUE,FALSE,0,4,0,-6,-8.74E-07,0,8,-4,-6.99E-07,270,4,-4,3.999999
11,1,TRUE,FALSE,0,0,0,-10,-8.74E-07,45,4,-2.828427,-2.828427,180,4,-2.38E-07,2.38E-07
12,1,TRUE,FALSE,0,-4,0,-0.1731658,9.238795,315,8,3.391036,3.061468,225,8,0.3295674,-4.329568
13,1,TRUE,FALSE,0,0,0,-10,-8.74E-07,135,4,2.828427,-2.828428,225,4,-1.171573,-2.828428
14,1,TRUE,FALSE,0,0,0,-10,-8.74E-07,315,4,-2.828427,2.828427,180,8,2.828426,-2.828428
15,1,TRUE,FALSE,0,-4,0,-14,-8.74E-07,90,4,-4,-4,90,8,4,-4
16,2,TRUE,TRUE,0,4,0,0.173166,9.238795,45,8,-3.391036,3.061468,225,4,0.304482,4.592202
17,2,TRUE,TRUE,0,-4,0,3.071068,7.071068,0,4,-1.171573,2.828427,180,4,-4,2.38E-07
18,2,TRUE,TRUE,0,-4,0,3.071068,7.071068,315,4,0,0,135,4,-2.828427,2.828427
19,2,TRUE,TRUE,0,4,0,-6,-8.74E-07,0,8,-4,-6.99E-07,90,4,-4,-4
20,3,FALSE,TRUE,0,4,0,-5.238795,3.826835,45,8,-3.391036,-3.061467,225,8,-0.3295686,4.329569
21,3,FALSE,TRUE,0,4,0,14,0,270,4,4,-4,270,8,-4,-4
22,3,FALSE,TRUE,0,-4,0,6,0,0,4,0,0,45,4,2.828427,2.828427
23,3,FALSE,TRUE,0,4,0,14,0,90,4,4,4,90,8,-4,3.999999
24,3,FALSE,TRUE,0,0,0,10,0,315,4,2.828427,-2.828428,180,4,-4.77E-07,-4.77E-07
25,3,FALSE,TRUE,0,0,0,10,0,225,4,-2.828427,-2.828427,180,8,2.828427,2.828427
26,3,FALSE,TRUE,0,-4,0,6,0,0,8,4,0,135,4,1.171573,2.828427
27,3,FALSE,TRUE,0,-4,0,5.238795,3.826835,315,8,3.391037,-3.061467,135,8,0.3295693,4.329569
28,3,FALSE,TRUE,0,-4,0,-0.1731658,9.238795,315,8,3.391036,3.061468,180,4,-0.304482,1.530734
29,3,FALSE,TRUE,0,4,0,4,-10,270,8,-4,-6.99E-07,90,4,-4,-4
30,3,FALSE,TRUE,0,0,0,3.826834,9.238795,45,4,-1.530734,3.695518,135,4,-3.061468,2.38E-07
31,3,FALSE,TRUE,0,4,0,0.173166,9.238795,45,8,-3.391036,3.061468,135,8,-0.3295672,-4.329568
32,3,FALSE,TRUE,0,4,0,7.826834,9.238795,90,8,-3.391036,3.061468,225,4,0.304482,4.592202
33,3,FALSE,TRUE,0,0,0,3.826834,9.238795,270,4,3.695518,-1.530734,180,8,-3.695518,1.530734
34,3,FALSE,TRUE,0,-4,0,5.238795,3.826835,0,8,3.391036,3.061468,225,8,0.3295674,-4.329568
35,3,FALSE,TRUE,0,-4,0,-0.1731658,9.238795,315,4,-0.304482,1.530734,0,4,3.391036,3.061468
36,3,FALSE,TRUE,0,4,0,-3.071068,-7.071067,315,8,-4,-6.99E-07,135,4,-1.171573,-2.828428
37,3,FALSE,TRUE,0,-4,0,-11.07107,-7.071067,135,8,4,0,90,4,4,4
38,3,FALSE,TRUE,0,-4,0,5.238795,3.826835,0,8,3.391036,3.061468,225,8,0.3295674,-4.329568
39,3,FALSE,TRUE,0,4,0,-3.071068,-7.071067,45,4,4,-4,270,8,-4,-4
40,3,FALSE,TRUE,0,0,0,-7.071068,-7.071067,315,4,-4,-3.50E-07,270,4,-4,4
41,3,FALSE,TRUE,0,-4,0,-0.1731639,-9.238794,90,8,3.391036,3.061468,180,8,-4,2.38E-07
42,3,FALSE,TRUE,0,4,0,0.173166,9.238795,45,8,-3.391036,3.061468,225,4,0.304482,4.592202
43,3,FALSE,TRUE,0,4,0,-3.071068,-7.071067,0,4,1.171573,-2.828427,180,4,4,2.38E-07
44,3,FALSE,TRUE,0,-4,0,-11.07107,7.071068,180,4,-1.171573,-2.828428,45,4,2.828427,-2.828428
45,3,FALSE,TRUE,0,4,0,-6,-8.74E-07,0,8,-4,-6.99E-07,270,4,-4,3.999999
46,3,FALSE,TRUE,0,4,0,-3.071068,7.071068,45,8,-4,-6.99E-07,90,4,-4,-4
47,3,FALSE,TRUE,0,-4,0,-11.07107,7.071068,225,4,0,0,0,4,4,0
48,3,FALSE,TRUE,0,4,0,-3.071068,7.071068,315,4,4,4,90,8,-4,3.999999
49,3,FALSE,TRUE,0,-4,0,-11.07107,7.071068,225,8,4,0,180,8,-4,-6.99E-07
50,3,FALSE,TRUE,0,-4,0,5.238795,3.826835,315,8,3.391037,-3.061467,135,8,0.3295693,4.329569
51,3,FALSE,TRUE,0,4,0,-3.071068,7.071068,135,4,4,-4,270,8,-4,-4
52,4,FALSE,TRUE,9,-4,0,-11.07107,-7.071067,180,4,-1.171573,2.828427,270,4,1.656854,-4.77E-07
53,4,FALSE,TRUE,9,-4,0,-11.07107,-7.071067,45,4,-4,-4,90,8,4,-4
54,4,FALSE,TRUE,9,4,0,-3.071068,-7.071067,315,8,-4,-6.99E-07,135,4,-1.171573,-2.828428
55,4,FALSE,TRUE,9,-4,0,-0.1731639,-9.238794,45,8,3.391037,-3.061467,135,8,0.3295693,4.329569
56,4,FALSE,TRUE,9,4,0,-5.238795,-3.826834,0,8,-3.391036,-3.061467,225,8,-0.3295686,4.329569
57,4,FALSE,TRUE,9,-4,0,-4,10,0,4,-4,4,270,8,4,4
58,4,FALSE,TRUE,9,0,0,-7.071068,-7.071067,315,4,-4,-3.50E-07,225,4,-1.171573,2.828427
59,4,FALSE,TRUE,9,0,0,-7.071068,-7.071067,90,4,2.828427,-2.828428,180,8,-2.828428,2.828427
60,4,FALSE,TRUE,9,4,0,-5.238795,-3.826834,0,8,-3.391036,-3.061467,225,8,-0.3295686,4.329569
61,4,FALSE,TRUE,9,-4,0,3.071068,7.071068,315,4,0,0,135,4,-2.828427,2.828427
62,4,FALSE,TRUE,9,-4,0,3.071068,7.071068,315,8,4,0,180,8,-4,-6.99E-07
63,4,FALSE,TRUE,9,-4,0,3.071068,7.071068,225,4,-4,-4,90,8,4,-4
64,4,FALSE,TRUE,9,-4,0,-4,10,0,4,-4,4,270,8,4,4
65,4,FALSE,TRUE,9,0,0,7.071068,7.071068,45,4,-1.75E-07,4,90,4,-4,4
66,4,FALSE,TRUE,9,4,0,11.07107,7.071068,180,4,1.171573,-2.828427,270,4,-1.656854,2.38E-07
